Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
155,Nathan Dyer,eng ENG,"FW,MF",Leicester City,27,1987,12,0,220,2.4,1,0,1,1,0,0,1,0,0.41,0,0.41,0.41,0.41,Matches,2015-2016
156,Éder,pt POR,FW,Swansea City,27,1987,13,2,276,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
157,Rob Elliot,ie IRL,GK,Newcastle Utd,29,1986,21,21,"1,890",21,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
158,Mohamed Elneny,eg EGY,MF,Arsenal,23,1992,11,9,792,8.8,0,1,1,0,0,0,3,0,0,0.11,0.11,0,0.11,Matches,2015-2016
159,Tommy Elphick,eng ENG,DF,Bournemouth,27,1987,12,11,"1,013",11.3,1,0,1,1,0,0,1,0,0.09,0,0.09,0.09,0.09,Matches,2015-2016
160,Emmanuel Emenike,ng NGA,FW,West Ham,28,1987,13,5,512,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
161,Marvin Emnes,nl NED,"FW,MF",Swansea City,27,1988,2,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
162,Christian Eriksen,dk DEN,"FW,MF",Tottenham,23,1992,35,33,"2,933",32.6,6,13,19,6,0,0,2,0,0.18,0.4,0.58,0.18,0.58,Matches,2015-2016
163,Jonny Evans,nir NIR,DF,West Brom,27,1988,30,30,"2,590",28.8,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches,2015-2016
164,Łukasz Fabiański,pl POL,GK,Swansea City,30,1985,37,37,"3,330",37,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
165,Cesc Fàbregas,es ESP,"FW,MF",Chelsea,28,1987,37,33,"2,895",32.2,5,7,12,3,2,2,5,0,0.16,0.22,0.37,0.09,0.31,Matches,2015-2016
166,Radamel Falcao,co COL,FW,Chelsea,29,1986,10,1,237,2.6,1,0,1,1,0,0,1,0,0.38,0,0.38,0.38,0.38,Matches,2015-2016
167,Adam Federici,au AUS,GK,Bournemouth,30,1985,6,6,495,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
168,Marouane Fellaini,be BEL,MF,Manchester Utd,27,1987,18,12,"1,068",11.9,1,0,1,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches,2015-2016
169,Leroy Fer,nl NED,MF,Swansea City,25,1990,11,9,756,8.4,0,2,2,0,0,0,2,0,0,0.24,0.24,0,0.24,Matches,2015-2016
170,Federico Fernández,ar ARG,DF,Swansea City,26,1989,32,32,"2,880",32,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches,2015-2016
171,Fernandinho,br BRA,"DF,MF",Manchester City,30,1985,33,31,"2,729",30.3,2,2,4,2,0,0,8,0,0.07,0.07,0.13,0.07,0.13,Matches,2015-2016
172,Fernando,br BRA,"DF,MF",Manchester City,28,1987,24,17,"1,715",19.1,2,0,2,2,0,0,4,0,0.1,0,0.1,0.1,0.1,Matches,2015-2016
173,Sam Field,eng ENG,MF,West Brom,17,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
174,Roberto Firmino,br BRA,"FW,MF",Liverpool,23,1991,31,24,"1,972",21.9,10,7,17,10,0,0,1,0,0.46,0.32,0.78,0.46,0.78,Matches,2015-2016
175,Mathieu Flamini,fr FRA,MF,Arsenal,31,1984,16,12,"1,089",12.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
176,Jon Flanagan,eng ENG,DF,Liverpool,22,1993,5,5,420,4.7,0,1,1,0,0,0,1,0,0,0.21,0.21,0,0.21,Matches,2015-2016
177,Darren Fletcher,sct SCO,MF,West Brom,31,1984,38,38,"3,374",37.5,1,3,4,1,0,0,3,0,0.03,0.08,0.11,0.03,0.11,Matches,2015-2016
178,Steven Fletcher,sct SCO,FW,Sunderland,28,1987,16,11,"1,010",11.2,4,0,4,4,0,0,0,0,0.36,0,0.36,0.36,0.36,Matches,2015-2016
179,José Fonte,pt POR,DF,Southampton,31,1983,37,37,"3,166",35.2,2,1,3,2,0,0,4,1,0.06,0.03,0.09,0.06,0.09,Matches,2015-2016
180,Fraser Forster,eng ENG,GK,Southampton,27,1988,18,18,"1,620",18,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
181,Ben Foster,eng ENG,GK,West Brom,32,1983,15,15,"1,350",15,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
182,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,17,1998,8,2,257,2.9,0,1,1,0,0,0,1,0,0,0.35,0.35,0,0.35,Matches,2015-2016
183,Simon Francis,eng ENG,DF,Bournemouth,30,1985,38,38,"3,387",37.6,0,4,4,0,0,0,5,1,0,0.11,0.11,0,0.11,Matches,2015-2016
184,Christian Fuchs,at AUT,"DF,MF",Leicester City,29,1986,32,30,"2,711",30.1,0,4,4,0,0,0,4,0,0,0.13,0.13,0,0.13,Matches,2015-2016
185,Jay Fulton,sct SCO,MF,Swansea City,21,1994,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
186,Ramiro Funes Mori,ar ARG,DF,Everton,24,1991,28,24,"2,194",24.4,4,1,5,4,0,0,4,1,0.16,0.04,0.21,0.16,0.21,Matches,2015-2016
187,Brendan Galloway,zw ZIM,DF,Everton,19,1996,15,14,"1,220",13.6,0,1,1,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches,2015-2016
188,Cristian Gamboa,cr CRC,"DF,MF",West Brom,25,1989,1,0,28,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
189,Idrissa Gana Gueye,sn SEN,MF,Aston Villa,25,1989,35,35,"3,071",34.1,0,1,1,0,0,0,10,0,0,0.03,0.03,0,0.03,Matches,2015-2016
190,Manu García,es ESP,"FW,MF",Manchester City,17,1998,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
191,Craig Gardner,eng ENG,MF,West Brom,28,1986,34,20,"2,038",22.6,3,3,6,3,0,1,5,0,0.13,0.13,0.26,0.13,0.26,Matches,2015-2016
192,Dwight Gayle,eng ENG,FW,Crystal Palace,24,1990,16,8,771,8.6,3,0,3,3,0,0,3,1,0.35,0,0.35,0.35,0.35,Matches,2015-2016
193,Paulo Gazzaniga,ar ARG,GK,Southampton,23,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
194,David de Gea,es ESP,GK,Manchester Utd,24,1990,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
195,Rudy Gestede,bj BEN,FW,Aston Villa,26,1988,32,14,"1,669",18.5,5,2,7,5,0,0,2,0,0.27,0.11,0.38,0.27,0.38,Matches,2015-2016
196,Kieran Gibbs,eng ENG,"DF,MF",Arsenal,25,1989,15,3,391,4.3,1,0,1,1,0,0,0,0,0.23,0,0.23,0.23,0.23,Matches,2015-2016
197,Darron Gibson,ie IRL,MF,Everton,27,1987,7,2,242,2.7,0,1,1,0,0,0,3,0,0,0.37,0.37,0,0.37,Matches,2015-2016
198,Carles Gil,es ESP,"FW,MF",Aston Villa,22,1992,23,17,"1,435",15.9,2,0,2,2,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches,2015-2016
199,Marco van Ginkel,nl NED,MF,Stoke City,22,1992,17,8,755,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
200,Olivier Giroud,fr FRA,FW,Arsenal,28,1986,38,26,"2,429",27,16,6,22,15,1,1,2,0,0.59,0.22,0.82,0.56,0.78,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
201,Shay Given,ie IRL,GK,Stoke City,39,1976,3,3,225,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
202,Serge Gnabry,de GER,"FW,MF",West Brom,20,1995,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
203,Heurelho Gomes,br BRA,GK,Watford,34,1981,38,38,"3,396",37.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2015-2016
204,Joe Gomez,eng ENG,DF,Liverpool,18,1997,5,5,437,4.9,0,1,1,0,0,0,3,0,0,0.21,0.21,0,0.21,Matches,2015-2016
205,Jordi Gómez,es ESP,MF,Sunderland,30,1985,6,5,352,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
206,Bafétimbi Gomis,fr FRA,FW,Swansea City,29,1985,33,18,"1,703",18.9,6,0,6,5,1,1,0,0,0.32,0,0.32,0.26,0.26,Matches,2015-2016
207,Dan Gosling,eng ENG,"DF,MF",Bournemouth,25,1990,34,28,"2,444",27.2,3,1,4,3,0,0,6,0,0.11,0.04,0.15,0.11,0.15,Matches,2015-2016
208,Yoan Gouffran,fr FRA,"FW,MF",Newcastle Utd,29,1986,8,2,227,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
209,Lewis Grabban,eng ENG,"FW,MF",Norwich City,27,1988,6,3,250,2.8,1,0,1,1,0,0,0,0,0.36,0,0.36,0.36,0.36,Matches,2015-2016
210,Lewis Grabban,eng ENG,"FW,MF",Bournemouth,27,1988,15,4,577,6.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2015-2016
211,Max Gradel,ci CIV,"FW,MF",Bournemouth,27,1987,14,11,891,9.9,1,2,3,1,0,0,1,0,0.1,0.2,0.3,0.1,0.3,Matches,2015-2016
212,Danny Graham,eng ENG,FW,Sunderland,29,1985,10,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
213,Demarai Gray,jm JAM,"FW,MF",Leicester City,19,1996,12,1,187,2.1,0,1,1,0,0,0,0,0,0,0.48,0.48,0,0.48,Matches,2015-2016
214,Jack Grealish,eng ENG,"FW,MF",Aston Villa,19,1995,16,9,833,9.3,1,0,1,1,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches,2015-2016
215,André Green,eng ENG,"FW,MF",Aston Villa,17,1998,2,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
216,Rees Greenwood,eng ENG,FW,Sunderland,18,1996,1,1,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
217,Matt Grimes,eng ENG,MF,Swansea City,20,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
218,Adlène Guedioura,dz ALG,MF,Watford,29,1985,18,3,430,4.8,0,2,2,0,0,0,2,0,0,0.42,0.42,0,0.42,Matches,2015-2016
219,Brad Guzan,us USA,GK,Aston Villa,30,1984,28,28,"2,520",28,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2015-2016
220,Massadio Haïdara,ml MLI,"DF,MF",Newcastle Utd,22,1992,7,6,555,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
221,Brede Hangeland,no NOR,DF,Crystal Palace,34,1981,7,7,630,7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2015-2016
222,Joe Hart,eng ENG,GK,Manchester City,28,1987,35,35,"3,109",34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
223,Jakob Haugaard,dk DEN,GK,Stoke City,23,1992,5,4,405,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
224,Eden Hazard,be BEL,"FW,MF",Chelsea,24,1991,31,25,"2,191",24.3,4,3,7,4,0,0,2,0,0.16,0.12,0.29,0.16,0.29,Matches,2015-2016
225,Jordan Henderson,eng ENG,MF,Liverpool,25,1990,17,15,"1,290",14.3,2,3,5,2,0,0,1,0,0.14,0.21,0.35,0.14,0.35,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
226,Wayne Hennessey,wls WAL,GK,Crystal Palace,28,1987,29,29,"2,610",29,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
227,Rushian Hepburn-Murphy,eng ENG,FW,Aston Villa,16,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
228,Javier Hernández,mx MEX,FW,Manchester Utd,27,1988,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
229,Ander Herrera,es ESP,MF,Manchester Utd,25,1989,27,17,"1,532",17,3,2,5,2,1,1,4,0,0.18,0.12,0.29,0.12,0.23,Matches,2015-2016
230,Son Heung-min,kr KOR,"FW,MF",Tottenham,23,1992,28,13,"1,107",12.3,4,1,5,4,0,0,0,0,0.33,0.08,0.41,0.33,0.41,Matches,2015-2016
231,Tony Hibbert,eng ENG,DF,Everton,34,1981,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
232,José Holebas,gr GRE,"DF,MF",Watford,31,1984,11,11,945,10.5,1,0,1,1,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches,2015-2016
233,George Honeyman,eng ENG,"FW,MF",Sunderland,20,1994,1,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
234,Wes Hoolahan,ie IRL,MF,Norwich City,33,1982,30,25,"1,991",22.1,4,8,12,3,1,1,1,0,0.18,0.36,0.54,0.14,0.5,Matches,2015-2016
235,Gary Hooper,eng ENG,FW,Norwich City,27,1988,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
236,Tim Howard,us USA,GK,Everton,36,1979,25,25,"2,250",25,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
237,Jonny Howson,eng ENG,"DF,MF",Norwich City,27,1988,36,33,"2,951",32.8,3,4,7,3,0,0,7,0,0.09,0.12,0.21,0.09,0.21,Matches,2015-2016
238,Robert Huth,de GER,DF,Leicester City,30,1984,35,35,"3,150",35,3,0,3,3,0,0,8,0,0.09,0,0.09,0.09,0.09,Matches,2015-2016
239,Alan Hutton,sct SCO,DF,Aston Villa,30,1984,28,26,"2,331",25.9,0,1,1,0,0,0,8,1,0,0.04,0.04,0,0.04,Matches,2015-2016
240,Víctor Ibarbo,co COL,"FW,MF",Watford,25,1990,4,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
241,Jordon Ibe,eng ENG,"FW,MF",Liverpool,19,1995,27,12,"1,178",13.1,1,2,3,1,0,0,0,0,0.08,0.15,0.23,0.08,0.23,Matches,2015-2016
242,Odion Ighalo,ng NGA,FW,Watford,26,1989,37,36,"3,146",35,15,3,18,15,0,0,4,0,0.43,0.09,0.51,0.43,0.51,Matches,2015-2016
243,Kelechi Iheanacho,ng NGA,"FW,MF",Manchester City,18,1996,26,7,766,8.5,8,1,9,8,0,0,1,0,0.94,0.12,1.06,0.94,1.06,Matches,2015-2016
244,Giannelli Imbula,cd COD,MF,Stoke City,22,1992,14,14,"1,260",14,2,0,2,2,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches,2015-2016
245,Danny Ings,eng ENG,FW,Liverpool,23,1992,6,3,340,3.8,2,0,2,2,0,0,1,0,0.53,0,0.53,0.53,0.53,Matches,2015-2016
246,Gökhan Inler,ch SUI,MF,Leicester City,31,1984,5,3,194,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
247,Stephen Ireland,ie IRL,MF,Stoke City,28,1986,13,0,243,2.7,0,1,1,0,0,0,2,0,0,0.37,0.37,0,0.37,Matches,2015-2016
248,Juan Iturbe,py PAR,"FW,MF",Bournemouth,22,1993,2,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
249,Branislav Ivanović,rs SRB,DF,Chelsea,31,1984,33,33,"2,916",32.4,2,2,4,2,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches,2015-2016
250,Alex Iwobi,ng NGA,"FW,MF",Arsenal,19,1996,13,8,628,7,2,2,4,2,0,0,0,0,0.29,0.29,0.57,0.29,0.57,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
251,Phil Jagielka,eng ENG,"DF,MF",Everton,32,1982,21,21,"1,850",20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
252,Daryl Janmaat,nl NED,DF,Newcastle Utd,26,1989,32,32,"2,752",30.6,2,4,6,2,0,0,7,1,0.07,0.13,0.2,0.07,0.2,Matches,2015-2016
253,Adnan Januzaj,be BEL,"FW,MF",Manchester Utd,20,1995,5,2,145,1.6,1,0,1,1,0,0,1,0,0.62,0,0.62,0.62,0.62,Matches,2015-2016
254,Matthew Jarvis,eng ENG,MF,Norwich City,29,1986,19,13,"1,017",11.3,1,1,2,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,Matches,2015-2016
255,Matthew Jarvis,eng ENG,MF,West Ham,29,1986,3,0,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
256,Mile Jedinak,au AUS,MF,Crystal Palace,30,1984,27,16,"1,540",17.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2015-2016
257,Nikica Jelavić,hr CRO,FW,West Ham,29,1985,13,1,350,3.9,1,2,3,1,0,0,1,0,0.26,0.51,0.77,0.26,0.77,Matches,2015-2016
258,Carl Jenkinson,eng ENG,DF,West Ham,23,1992,20,13,"1,229",13.7,2,0,2,2,0,0,3,1,0.15,0,0.15,0.15,0.15,Matches,2015-2016
259,Cameron Jerome,eng ENG,FW,Norwich City,28,1986,34,19,"1,777",19.7,3,2,5,3,0,0,2,0,0.15,0.1,0.25,0.15,0.25,Matches,2015-2016
260,Adam Johnson,eng ENG,MF,Sunderland,28,1987,19,11,"1,148",12.8,2,5,7,1,1,1,3,0,0.16,0.39,0.55,0.08,0.47,Matches,2015-2016
261,Bradley Johnson,eng ENG,"DF,MF",Norwich City,28,1987,4,1,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
262,Glen Johnson,eng ENG,DF,Stoke City,30,1984,25,25,"2,184",24.3,0,3,3,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches,2015-2016
263,Billy Jones,eng ENG,DF,Sunderland,28,1987,24,23,"2,032",22.6,1,1,2,1,0,0,8,0,0.04,0.04,0.09,0.04,0.09,Matches,2015-2016
264,Phil Jones,eng ENG,"DF,MF",Manchester Utd,23,1992,10,6,530,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
265,Siem de Jong,nl NED,"FW,MF",Newcastle Utd,26,1989,18,3,454,5,0,1,1,0,0,0,0,0,0,0.2,0.2,0,0.2,Matches,2015-2016
266,Joselu,es ESP,FW,Stoke City,25,1990,22,10,"1,097",12.2,4,1,5,4,0,0,0,0,0.33,0.08,0.41,0.33,0.41,Matches,2015-2016
267,Juanmi,es ESP,"FW,MF",Southampton,22,1993,12,0,173,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
268,Younès Kaboul,fr FRA,DF,Sunderland,29,1986,23,22,"2,008",22.3,0,1,1,0,0,0,5,2,0,0.04,0.04,0,0.04,Matches,2015-2016
269,Sullay Kaikai,sl SLE,"FW,MF",Crystal Palace,19,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
270,Harry Kane,eng ENG,FW,Tottenham,22,1993,38,38,"3,361",37.3,25,1,26,20,5,5,5,0,0.67,0.03,0.7,0.54,0.56,Matches,2015-2016
271,N'Golo Kanté,fr FRA,MF,Leicester City,24,1991,37,33,"3,022",33.6,1,4,5,1,0,0,3,0,0.03,0.12,0.15,0.03,0.15,Matches,2015-2016
272,Will Keane,ie IRL,"FW,MF",Manchester Utd,22,1993,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
273,Martin Kelly,eng ENG,"DF,MF",Crystal Palace,25,1990,13,11,"1,044",11.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2015-2016
274,Kenedy,br BRA,"FW,MF",Chelsea,19,1996,14,4,556,6.2,1,0,1,1,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches,2015-2016
275,Jonjoe Kenny,eng ENG,"DF,FW",Everton,18,1997,1,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
276,Yann Kermorgant,fr FRA,FW,Bournemouth,33,1981,7,0,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
277,Wahbi Khazri,tn TUN,"FW,MF",Sunderland,24,1991,14,13,"1,071",11.9,2,1,3,2,0,0,3,0,0.17,0.08,0.25,0.17,0.25,Matches,2015-2016
278,Andy King,wls WAL,MF,Leicester City,26,1988,25,9,"1,062",11.8,2,1,3,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25,Matches,2015-2016
279,Joshua King,no NOR,"FW,MF",Bournemouth,23,1992,31,24,"1,913",21.3,6,2,8,6,0,0,1,0,0.28,0.09,0.38,0.28,0.38,Matches,2015-2016
280,Stephen Kingsley,sct SCO,DF,Swansea City,21,1994,4,4,355,3.9,0,1,1,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches,2015-2016
281,Jan Kirchhoff,de GER,"DF,MF",Sunderland,24,1990,15,14,"1,075",11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
282,Timm Klose,ch SUI,DF,Norwich City,27,1988,10,10,848,9.4,1,0,1,1,0,0,3,0,0.11,0,0.11,0.11,0.11,Matches,2015-2016
283,Aleksandar Kolarov,rs SRB,DF,Manchester City,29,1985,29,25,"2,283",25.4,3,3,6,3,0,1,3,0,0.12,0.12,0.24,0.12,0.24,Matches,2015-2016
284,Vincent Kompany,be BEL,DF,Manchester City,29,1986,14,13,"1,179",13.1,2,0,2,2,0,0,5,0,0.15,0,0.15,0.15,0.15,Matches,2015-2016
285,Arouna Koné,ci CIV,FW,Everton,31,1983,25,16,"1,456",16.2,5,4,9,5,0,0,1,0,0.31,0.25,0.56,0.31,0.56,Matches,2015-2016
286,Lamine Koné,ci CIV,DF,Sunderland,26,1989,15,15,"1,314",14.6,2,1,3,2,0,0,0,0,0.14,0.07,0.21,0.14,0.21,Matches,2015-2016
287,Laurent Koscielny,fr FRA,DF,Arsenal,29,1985,33,33,"2,845",31.6,4,0,4,4,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches,2015-2016
288,Cheikhou Kouyaté,sn SEN,"DF,MF",West Ham,25,1989,34,34,"3,007",33.4,5,2,7,5,0,0,5,1,0.15,0.06,0.21,0.15,0.21,Matches,2015-2016
289,Libor Kozák,cz CZE,FW,Aston Villa,26,1989,4,3,258,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
290,Andrej Kramarić,hr CRO,"FW,MF",Leicester City,24,1991,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
291,Bojan Krkić,es ESP,"FW,MF",Stoke City,24,1990,27,22,"1,697",18.9,7,1,8,5,2,2,2,0,0.37,0.05,0.42,0.27,0.32,Matches,2015-2016
292,Tim Krul,nl NED,GK,Newcastle Utd,27,1988,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
293,Kyle Lafferty,nir NIR,FW,Norwich City,27,1987,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
294,Adam Lallana,eng ENG,"FW,MF",Liverpool,27,1988,30,23,"2,107",23.4,4,6,10,4,0,0,2,0,0.17,0.26,0.43,0.17,0.43,Matches,2015-2016
295,Rickie Lambert,eng ENG,FW,West Brom,33,1982,19,5,625,6.9,1,1,2,0,1,1,2,0,0.14,0.14,0.29,0,0.14,Matches,2015-2016
296,Érik Lamela,ar ARG,"FW,MF",Tottenham,23,1992,34,28,"2,371",26.3,5,9,14,5,0,0,9,0,0.19,0.34,0.53,0.19,0.53,Matches,2015-2016
297,Manuel Lanzini,ar ARG,"FW,MF",West Ham,22,1993,26,23,"1,910",21.2,6,2,8,6,0,0,3,0,0.28,0.09,0.38,0.28,0.38,Matches,2015-2016
298,Sebastian Larsson,se SWE,MF,Sunderland,30,1985,18,6,554,6.2,0,1,1,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches,2015-2016
299,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,21,1993,18,10,"1,152",12.8,2,0,2,2,0,0,1,1,0.16,0,0.16,0.16,0.16,Matches,2015-2016
300,Miguel Layún,mx MEX,"DF,MF",Watford,27,1988,3,2,131,1.5,1,0,1,1,0,0,0,0,0.69,0,0.69,0.69,0.69,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
301,Joe Ledley,wls WAL,MF,Crystal Palace,28,1987,19,11,981,10.9,1,0,1,1,0,0,1,0,0.09,0,0.09,0.09,0.09,Matches,2015-2016
302,Lucas Leiva,br BRA,MF,Liverpool,28,1987,27,21,"1,953",21.7,0,1,1,0,0,0,8,0,0,0.05,0.05,0,0.05,Matches,2015-2016
303,Jonathan Leko,eng ENG,"FW,MF",West Brom,16,1999,5,3,271,3,0,1,1,0,0,0,0,0,0,0.33,0.33,0,0.33,Matches,2015-2016
304,Aaron Lennon,eng ENG,"FW,MF",Everton,28,1987,25,17,"1,538",17.1,5,0,5,5,0,0,1,0,0.29,0,0.29,0.29,0.29,Matches,2015-2016
305,Jeremain Lens,nl NED,"FW,MF",Sunderland,27,1987,20,14,"1,294",14.4,3,3,6,3,0,0,5,1,0.21,0.21,0.42,0.21,0.42,Matches,2015-2016
306,Joleon Lescott,eng ENG,DF,West Brom,32,1982,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
307,Joleon Lescott,eng ENG,DF,Aston Villa,32,1982,30,30,"2,629",29.2,1,0,1,1,0,0,2,0,0.03,0,0.03,0.03,0.03,Matches,2015-2016
308,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,22,1992,25,19,"1,632",18.1,4,1,5,4,0,0,4,0,0.22,0.06,0.28,0.22,0.28,Matches,2015-2016
309,Hugo Lloris,fr FRA,GK,Tottenham,28,1986,37,37,"3,330",37,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
310,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,19,1996,13,4,412,4.6,1,0,1,1,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches,2015-2016
