Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
113,Jean-Charles Castelletto,cm CMR,DF,Nantes,27,1995,32,30,"2,568",28.5,0,0,0,0,0,0,3,0,0.7,0.7,0.4,1.2,19,120,20,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches,2022-2023
114,Yoann Cathline,fr FRA,"FW,MF",Lorient,20,2002,23,11,"1,090",12.1,1,1,2,1,0,0,0,0,1.5,1.5,0.7,2.2,46,29,106,0.08,0.08,0.17,0.08,0.17,0.12,0.05,0.18,0.12,0.18,Matches,2022-2023
115,Maximiliano Caufriez,be BEL,DF,Clermont Foot,25,1997,26,25,"2,222",24.7,1,0,1,1,0,0,10,1,0.9,0.9,0,0.9,33,92,13,0.04,0,0.04,0.04,0.04,0.04,0,0.04,0.04,0.04,Matches,2022-2023
116,Fabien Centonze,fr FRA,DF,Nantes,26,1996,23,19,"1,689",18.8,0,0,0,0,0,0,4,0,0.7,0.7,0.9,1.6,42,102,125,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,Matches,2022-2023
117,Florian Chabrolle,fr FRA,MF,Ajaccio,24,1998,7,3,329,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,14,8,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2022-2023
118,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,17,2005,13,6,583,6.5,0,0,0,0,0,0,2,0,0,0,0.1,0.1,1,23,8,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2022-2023
119,Fares Chaïbi,dz ALG,"FW,MF",Toulouse,19,2002,36,24,"2,340",26,5,5,10,5,0,0,2,0,5.9,5.9,4.9,10.9,71,101,212,0.19,0.19,0.38,0.19,0.38,0.23,0.19,0.42,0.23,0.42,Matches,2022-2023
120,Muhammed Cham,at AUT,MF,Clermont Foot,21,2000,38,23,"1,968",21.9,7,4,11,5,2,2,2,0,6,4.4,3.1,7.5,71,106,120,0.32,0.18,0.5,0.23,0.41,0.27,0.14,0.41,0.2,0.34,Matches,2022-2023
121,Gaëtan Charbonnier,fr FRA,"FW,MF",Auxerre,33,1988,6,3,254,2.8,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.7,2,11,18,0.35,0,0.35,0.35,0.35,0.21,0.05,0.26,0.21,0.26,Matches,2022-2023
122,Brendan Chardonnet,fr FRA,DF,Brest,27,1994,30,27,"2,491",27.7,0,0,0,0,0,0,6,0,1.2,1.2,0.4,1.5,9,80,7,0,0,0,0,0,0.04,0.01,0.06,0.04,0.06,Matches,2022-2023
123,Xavier Chavalerin,fr FRA,MF,Troyes,31,1991,34,25,"2,426",27,4,2,6,4,0,0,3,0,1.5,1.5,2.3,3.8,18,95,49,0.15,0.07,0.22,0.15,0.22,0.06,0.08,0.14,0.06,0.14,Matches,2022-2023
124,Ivane Chegra,fr FRA,"MF,FW",Ajaccio,18,2004,6,1,193,2.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,7,7,5,0,0,0,0,0,0.01,0.04,0.06,0.01,0.06,Matches,2022-2023
125,Rayan Cherki,fr FRA,"MF,FW",Lyon,18,2003,34,21,"1,872",20.8,4,6,10,4,0,0,3,0,4.9,4.9,7.2,12.1,133,144,260,0.19,0.29,0.48,0.19,0.48,0.24,0.34,0.58,0.24,0.58,Matches,2022-2023
126,Ilyes Cheti,dz ALG,DF,Angers,27,1995,6,2,207,2.3,0,0,0,0,0,0,1,0,0,0,0.2,0.2,2,4,7,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches,2022-2023
127,Lucas Chevalier,fr FRA,GK,Lille,20,2001,32,32,"2,880",32,0,0,0,0,0,0,1,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches,2022-2023
128,Pedro Chirivella,es ESP,MF,Nantes,25,1997,26,25,"2,028",22.5,0,1,1,0,0,0,1,0,0.8,0.8,1.7,2.5,15,172,22,0,0.04,0.04,0,0.04,0.04,0.07,0.11,0.04,0.11,Matches,2022-2023
129,Joris Chotard,fr FRA,MF,Montpellier,20,2001,35,26,"2,461",27.3,0,6,6,0,0,0,4,0,0.6,0.6,3.5,4.1,8,105,28,0,0.22,0.22,0,0.22,0.02,0.13,0.15,0.02,0.15,Matches,2022-2023
130,Yanis Cimignani,fr FRA,"MF,DF",Ajaccio,20,2002,8,3,279,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,0,17,0,0,0,0,0,0.06,0.03,0.09,0.06,0.09,Matches,2022-2023
131,Souleymane Cissé,fr FRA,DF,Clermont Foot,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11,0,0.11,0.11,0.11,Matches,2022-2023
132,Alexis Claude-Maurice,fr FRA,FW,Nice,24,1998,2,1,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,2,1,0,0,0,0,0,0.12,0.07,0.18,0.12,0.18,Matches,2022-2023
133,Alexis Claude-Maurice,fr FRA,"MF,FW",Lens,24,1998,20,5,604,6.7,5,3,8,5,0,0,0,0,2.6,2.6,1.3,3.9,11,25,43,0.75,0.45,1.19,0.75,1.19,0.39,0.19,0.58,0.39,0.58,Matches,2022-2023
134,Jonathan Clauss,fr FRA,DF,Marseille,29,1992,34,32,"2,590",28.8,2,9,11,2,0,0,1,0,4.2,4.2,8.4,12.6,83,121,240,0.07,0.31,0.38,0.07,0.38,0.15,0.29,0.44,0.15,0.44,Matches,2022-2023
135,Marcus Coco,fr FRA,"FW,MF",Nantes,26,1996,26,6,641,7.1,1,0,1,1,0,0,2,0,1.1,1.1,1.1,2.2,23,26,56,0.14,0,0.14,0.14,0.14,0.16,0.15,0.31,0.16,0.31,Matches,2022-2023
136,Alexandre Coeff,fr FRA,DF,Auxerre,30,1992,7,6,586,6.5,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,3,26,9,0,0.15,0.15,0,0.15,0.01,0.05,0.06,0.01,0.06,Matches,2022-2023
137,Abdu Conté,pt POR,DF,Troyes,24,1998,19,15,"1,315",14.6,1,2,3,1,0,0,0,0,0.6,0.6,2,2.6,32,56,91,0.07,0.14,0.21,0.07,0.21,0.04,0.14,0.18,0.04,0.18,Matches,2022-2023
138,Sébastien Corchia,fr FRA,DF,Nantes,31,1990,22,6,786,8.7,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.5,21,29,65,0,0.11,0.11,0,0.11,0.02,0.04,0.05,0.02,0.05,Matches,2022-2023
139,David Costa,pt POR,"MF,FW",Lens,21,2001,31,16,"1,407",15.6,1,3,4,1,0,0,2,0,2.8,2.8,4.1,6.9,61,117,133,0.06,0.19,0.26,0.06,0.26,0.18,0.26,0.44,0.18,0.44,Matches,2022-2023
140,Logan Costa,cv CPV,DF,Toulouse,21,2001,6,4,415,4.6,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,5,18,0,0,0,0,0,0,0.13,0.04,0.17,0.13,0.17,Matches,2022-2023
141,Nuno da Costa,cv CPV,"FW,MF",Auxerre,31,1991,33,23,"2,003",22.3,5,4,9,5,0,0,5,1,4.6,4.6,3.7,8.3,30,32,130,0.22,0.18,0.4,0.22,0.4,0.21,0.17,0.37,0.21,0.37,Matches,2022-2023
142,Benoît Costil,fr FRA,GK,Auxerre,35,1987,19,19,"1,710",19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
143,Mathieu Coutadeur,fr FRA,MF,Ajaccio,36,1986,27,22,"1,947",21.6,0,0,0,0,0,0,2,0,0.1,0.1,1,1.1,20,110,22,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches,2022-2023
144,Nicolas Cozza,fr FRA,DF,Montpellier,23,1999,17,14,"1,277",14.2,2,1,3,2,0,0,3,0,1.4,1.4,0.8,2.1,20,48,34,0.14,0.07,0.21,0.14,0.21,0.1,0.05,0.15,0.1,0.15,Matches,2022-2023
145,Damien Da Silva,fr FRA,DF,Lyon,34,1988,7,3,338,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,2,18,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2022-2023
146,Andréa Dacourt,fr FRA,MF,Nice,17,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
147,Colin Dagba,fr FRA,"DF,MF",Strasbourg,23,1998,21,12,958,10.6,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.1,26,31,48,0,0,0,0,0,0.03,0.07,0.1,0.03,0.1,Matches,2022-2023
148,Thijs Dallinga,nl NED,FW,Toulouse,21,2000,36,28,"2,353",26.1,12,1,13,12,0,0,4,0,9.8,9.8,2,11.9,23,30,174,0.46,0.04,0.5,0.46,0.5,0.38,0.08,0.46,0.38,0.46,Matches,2022-2023
149,Flavius Daniliuc,at AUT,DF,Nice,21,2001,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,4,3,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches,2022-2023
150,Kévin Danois,fr FRA,MF,Auxerre,18,2004,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
151,Kevin Danso,at AUT,DF,Lens,23,1998,37,37,"3,232",35.9,1,2,3,1,0,0,7,1,2.5,2.4,1,3.5,34,163,2,0.03,0.06,0.08,0.03,0.08,0.07,0.03,0.1,0.07,0.1,Matches,2022-2023
152,Dante,br BRA,DF,Nice,38,1983,37,37,"3,299",36.7,1,2,3,1,0,0,6,0,1.5,1.5,1.7,3.2,12,160,3,0.03,0.05,0.08,0.03,0.08,0.04,0.05,0.09,0.04,0.09,Matches,2022-2023
153,Achraf Dari,ma MAR,DF,Brest,23,1999,18,15,"1,317",14.6,1,0,1,1,0,0,1,0,0.4,0.4,0,0.4,3,33,1,0.07,0,0.07,0.07,0.07,0.02,0,0.03,0.02,0.03,Matches,2022-2023
154,Jonathan David,ca CAN,FW,Lille,22,2000,37,36,"3,166",35.2,24,4,28,14,10,11,6,0,23.6,15.1,6.1,21.2,67,95,297,0.68,0.11,0.8,0.4,0.51,0.67,0.17,0.84,0.43,0.6,Matches,2022-2023
155,Thibault De Smet,be BEL,DF,Reims,24,1998,22,20,"1,758",19.5,0,1,1,0,0,0,2,0,0,0,1.3,1.3,39,89,89,0,0.05,0.05,0,0.05,0,0.07,0.07,0,0.07,Matches,2022-2023
156,Brecht Dejaegere,be BEL,MF,Toulouse,31,1991,30,25,"1,809",20.1,4,1,5,4,0,0,5,0,2.6,2.6,1.7,4.3,36,96,96,0.2,0.05,0.25,0.2,0.25,0.13,0.08,0.21,0.13,0.21,Matches,2022-2023
157,Romain Del Castillo,fr FRA,"MF,FW",Brest,26,1996,27,16,"1,422",15.8,6,6,12,1,5,5,2,0,6.3,2.4,4.2,6.6,47,75,125,0.38,0.38,0.76,0.06,0.44,0.4,0.27,0.67,0.15,0.42,Matches,2022-2023
158,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,30,1992,17,13,"1,069",11.9,0,2,2,0,0,0,3,0,0.4,0.4,1.4,1.8,38,21,92,0,0.17,0.17,0,0.17,0.03,0.12,0.15,0.03,0.15,Matches,2022-2023
159,Sacha Delaye,fr FRA,"FW,MF",Montpellier,20,2002,3,0,20,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,1,1,0,4.5,0,4.5,4.5,4.5,0.31,0,0.31,0.31,0.31,Matches,2022-2023
160,Andy Delort,dz ALG,FW,Nice,30,1991,14,9,781,8.7,6,1,7,3,3,3,0,0,5.4,3,1.4,4.4,7,19,48,0.69,0.12,0.81,0.35,0.46,0.62,0.16,0.78,0.35,0.51,Matches,2022-2023
161,Andy Delort,dz ALG,FW,Nantes,30,1991,12,6,469,5.2,0,0,0,0,0,0,0,0,2.5,2.5,0.7,3.3,2,9,44,0,0,0,0,0,0.49,0.14,0.63,0.49,0.63,Matches,2022-2023
162,Karamoko Dembélé,eng ENG,"FW,MF",Brest,19,2003,15,0,179,2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,5,26,0,0,0,0,0,0.11,0.08,0.19,0.11,0.19,Matches,2022-2023
163,Moussa Dembélé,fr FRA,"FW,MF",Lyon,26,1996,23,8,877,9.7,3,0,3,3,0,0,1,0,3.8,3.8,0.3,4.1,10,23,66,0.31,0,0.31,0.31,0.31,0.39,0.03,0.42,0.39,0.42,Matches,2022-2023
164,Siriki Dembélé,ci CIV,"MF,FW",Auxerre,25,1996,12,4,372,4.1,0,0,0,0,0,0,1,0,0.3,0.3,1,1.3,14,9,29,0,0,0,0,0,0.07,0.23,0.3,0.07,0.3,Matches,2022-2023
165,Branco van den Boomen,nl NED,MF,Toulouse,27,1995,35,32,"2,888",32.1,5,8,13,1,4,4,6,0,6,2.9,8.1,10.9,48,321,102,0.16,0.25,0.41,0.03,0.28,0.19,0.25,0.44,0.09,0.34,Matches,2022-2023
166,Rémy Descamps,fr FRA,GK,Nantes,26,1996,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
167,Mikkel Desler,dk DEN,DF,Toulouse,27,1995,27,26,"2,257",25.1,1,2,3,1,0,0,5,1,0.8,0.8,1.9,2.7,59,136,127,0.04,0.08,0.12,0.04,0.12,0.03,0.08,0.11,0.03,0.11,Matches,2022-2023
168,Mamadou Diakhon,fr FRA,FW,Reims,16,2005,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches,2022-2023
169,Bafodé Diakité,fr FRA,DF,Lille,21,2001,33,29,"2,653",29.5,3,0,3,3,0,0,6,0,1.7,1.7,0.7,2.4,43,179,67,0.1,0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,Matches,2022-2023
170,Ibrahim Diakité,gn GUI,DF,Reims,18,2003,3,1,131,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,0,2,6,0,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches,2022-2023
171,Baila Diallo,fr FRA,"DF,MF",Clermont Foot,21,2001,6,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,2022-2023
172,Habib Diallo,sn SEN,FW,Strasbourg,27,1995,37,32,"2,879",32,20,1,21,17,3,4,4,1,17.7,14.5,3.5,18,40,41,203,0.63,0.03,0.66,0.53,0.56,0.55,0.11,0.66,0.45,0.56,Matches,2022-2023
173,Ismael Diallo,ci CIV,DF,Ajaccio,25,1997,28,25,"2,176",24.2,0,0,0,0,0,0,9,1,0.3,0.3,0.6,0.8,36,70,36,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2022-2023
174,Habib Diarra,sn SEN,"MF,FW",Strasbourg,18,2004,29,18,"1,626",18.1,3,2,5,3,0,0,4,0,1.8,1.8,2.2,4.1,68,52,89,0.17,0.11,0.28,0.17,0.28,0.1,0.12,0.23,0.1,0.23,Matches,2022-2023
175,Moussa Diarra,ml MLI,DF,Toulouse,21,2000,23,12,"1,225",13.6,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,21,50,43,0,0.07,0.07,0,0.07,0.01,0.05,0.06,0.01,0.06,Matches,2022-2023
176,Stéphane Diarra,fr FRA,"FW,MF",Lorient,23,1998,28,14,"1,066",11.8,2,0,2,2,0,0,1,0,2.2,2.2,1.7,4,40,33,85,0.17,0,0.17,0.17,0.17,0.19,0.15,0.33,0.19,0.33,Matches,2022-2023
177,Krépin Diatta,sn SEN,"MF,FW",Monaco,23,1999,31,22,"2,072",23,4,2,6,4,0,0,3,0,4.6,4.6,3.4,8,80,90,229,0.17,0.09,0.26,0.17,0.26,0.2,0.15,0.35,0.2,0.35,Matches,2022-2023
178,Mory Diaw,sn SEN,GK,Clermont Foot,29,1993,37,37,"3,330",37,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
179,Bamba Dieng,sn SEN,"FW,MF",Marseille,22,2000,10,1,194,2.2,1,0,1,1,0,0,1,0,1.5,1.5,0.1,1.6,5,1,23,0.46,0,0.46,0.46,0.46,0.71,0.04,0.76,0.71,0.76,Matches,2022-2023
180,Bamba Dieng,sn SEN,FW,Lorient,22,2000,15,9,747,8.3,3,0,3,2,1,1,1,0,4.9,4.1,0.6,4.7,4,7,48,0.36,0,0.36,0.24,0.24,0.59,0.08,0.67,0.5,0.57,Matches,2022-2023
181,Tristan Dingomé,cm CMR,MF,Troyes,31,1991,8,0,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,1,6,4,0,0,0,0,0,0.16,0.23,0.39,0.16,0.39,Matches,2022-2023
182,Sinaly Diomande,ci CIV,DF,Lyon,21,2001,24,22,"1,957",21.7,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1,10,108,8,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,Matches,2022-2023
183,Lois Diony,fr FRA,FW,Angers,29,1992,11,5,506,5.6,1,0,1,1,0,0,1,0,2.2,2.2,0.3,2.5,14,11,64,0.18,0,0.18,0.18,0.18,0.39,0.06,0.45,0.39,0.45,Matches,2022-2023
184,Edan Diop,fr FRA,"DF,FW",Monaco,17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,1.2,1.2,0.8,2.1,8,17,29,0.4,0,0.4,0.4,0.4,0.49,0.34,0.83,0.49,0.83,Matches,2022-2023
185,Sofiane Diop,fr FRA,"MF,FW",Nice,22,2000,22,14,"1,228",13.6,1,4,5,1,0,0,1,0,2.6,2.6,1.9,4.4,55,72,91,0.07,0.29,0.37,0.07,0.37,0.19,0.14,0.33,0.19,0.33,Matches,2022-2023
186,Sofiane Diop,fr FRA,MF,Monaco,22,2000,1,1,65,0.7,1,0,1,1,0,0,0,0,1,1,0.1,1.1,5,2,10,1.38,0,1.38,1.38,1.38,1.4,0.11,1.51,1.4,1.51,Matches,2022-2023
187,Yehvann Diouf,sn SEN,GK,Reims,22,1999,31,31,"2,790",31,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
188,Axel Disasi,fr FRA,DF,Monaco,24,1998,38,37,"3,330",37,3,3,6,3,0,1,3,0,3.8,3,1.2,4.2,64,206,17,0.08,0.08,0.16,0.08,0.16,0.1,0.03,0.13,0.08,0.11,Matches,2022-2023
189,Tiago Djaló,pt POR,DF,Lille,22,2000,25,24,"2,017",22.4,2,0,2,2,0,0,7,0,1.3,1.3,0.1,1.4,9,70,4,0.09,0,0.09,0.09,0.09,0.06,0.01,0.06,0.06,0.06,Matches,2022-2023
190,Alexander Djiku,gh GHA,DF,Strasbourg,27,1994,31,31,"2,677",29.7,1,2,3,1,0,0,8,1,1.4,1.4,0.7,2.1,4,136,4,0.03,0.07,0.1,0.03,0.1,0.05,0.02,0.07,0.05,0.07,Matches,2022-2023
191,Moussa Djitte,sn SEN,FW,Ajaccio,22,1999,6,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,0,2,12,0,0,0,0,0,0.09,0.01,0.1,0.09,0.1,Matches,2022-2023
192,Ouparine Djoco,gw GNB,GK,Clermont Foot,24,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
193,Alan Do Marcolino,ga GAB,FW,Rennes,20,2002,3,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
194,Jeremy Doku,be BEL,"MF,FW",Rennes,20,2002,29,13,"1,291",14.3,6,2,8,6,0,0,0,0,2.7,2.7,4.9,7.5,101,71,156,0.42,0.14,0.56,0.42,0.56,0.19,0.34,0.53,0.19,0.53,Matches,2022-2023
195,Kyliane Dong,fr FRA,"MF,FW",Troyes,17,2004,6,2,213,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,4,18,0,0,0,0,0,0.06,0.08,0.15,0.06,0.15,Matches,2022-2023
196,Jordan Dongmo,cm CMR,MF,Troyes,21,2001,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
197,Gianluigi Donnarumma,it ITA,GK,Paris S-G,23,1999,38,38,"3,409",37.9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
198,Jodel Dossou,bj BEN,"MF,DF",Clermont Foot,30,1992,9,2,258,2.9,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,8,6,23,0.35,0,0.35,0.35,0.35,0.15,0.05,0.21,0.15,0.21,Matches,2022-2023
199,Lohann Doucet,fr FRA,"MF,FW",Nantes,19,2002,9,0,91,1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,9,1,0,0,0,0,0,0.05,0.15,0.2,0.05,0.2,Matches,2022-2023
200,Siriné Doucouré,ml MLI,"FW,MF",Lorient,20,2002,12,0,136,1.5,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.3,5,5,20,0,0.66,0.66,0,0.66,0.47,0.41,0.88,0.47,0.88,Matches,2022-2023
201,Désiré Doué,fr FRA,"MF,FW",Rennes,17,2005,26,11,"1,115",12.4,3,1,4,3,0,0,5,0,1.6,1.6,1.5,3.1,39,57,83,0.24,0.08,0.32,0.24,0.32,0.13,0.12,0.25,0.13,0.25,Matches,2022-2023
202,Guela Doué,ci CIV,"FW,MF",Rennes,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches,2022-2023
203,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,19,2003,28,25,"2,297",25.5,1,1,2,1,0,0,5,0,0.3,0.3,0.4,0.7,27,99,20,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.03,0.01,0.03,Matches,2022-2023
204,Kamory Doumbia,ml MLI,MF,Reims,19,2003,26,13,"1,155",12.8,2,2,4,1,1,1,0,0,3.7,2.9,2.9,5.8,29,85,82,0.16,0.16,0.31,0.08,0.23,0.29,0.23,0.51,0.23,0.45,Matches,2022-2023
205,Souleyman Doumbia,ci CIV,"DF,FW",Angers,25,1996,24,21,"1,790",19.9,0,0,0,0,0,0,2,1,1,1,1.6,2.6,52,58,95,0,0,0,0,0,0.05,0.08,0.13,0.05,0.13,Matches,2022-2023
206,Rémy Dugimont,fr FRA,"FW,MF",Auxerre,36,1986,11,0,113,1.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,2,8,12,0,0.8,0.8,0,0.8,0.07,0.22,0.29,0.07,0.29,Matches,2022-2023
207,Maxime Dupé,fr FRA,GK,Toulouse,29,1993,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
208,Jean-Kevin Duverne,ht HAI,DF,Brest,25,1997,34,27,"2,515",27.9,0,0,0,0,0,0,2,0,0.4,0.4,0.8,1.2,80,149,134,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches,2022-2023
209,Hugo Ekitike,fr FRA,FW,Paris S-G,20,2002,25,12,"1,155",12.8,3,4,7,3,0,0,0,0,3.7,3.7,1.6,5.3,23,23,84,0.23,0.31,0.55,0.23,0.55,0.29,0.13,0.42,0.29,0.42,Matches,2022-2023
210,Alberth Elis,hn HON,"MF,FW",Brest,26,1996,10,2,257,2.9,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,8,4,19,0,0,0,0,0,0.18,0.06,0.24,0.18,0.24,Matches,2022-2023
211,Breel Embolo,ch SUI,FW,Monaco,25,1997,32,19,"1,859",20.7,12,2,14,12,0,1,3,0,8.5,7.6,3.2,10.8,24,52,159,0.58,0.1,0.68,0.58,0.68,0.41,0.16,0.57,0.37,0.52,Matches,2022-2023
212,Maxime Estève,fr FRA,DF,Montpellier,20,2002,23,18,"1,646",18.3,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.6,9,44,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2022-2023
213,Fábio,br BRA,"DF,MF",Nantes,32,1990,6,3,224,2.5,0,0,0,0,0,0,1,1,0.2,0.2,0.6,0.8,4,11,18,0,0,0,0,0,0.08,0.24,0.32,0.08,0.32,Matches,2022-2023
214,Noah Fadiga,sn SEN,DF,Brest,22,1999,21,16,"1,308",14.5,1,0,1,1,0,0,2,0,0.7,0.7,0.1,0.8,43,63,36,0.07,0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,Matches,2022-2023
215,Wout Faes,be BEL,DF,Reims,24,1998,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
216,Romain Faivre,fr FRA,"MF,FW",Lorient,24,1998,16,14,"1,246",13.8,5,3,8,5,0,0,0,0,2.7,2.7,2.1,4.8,77,67,66,0.36,0.22,0.58,0.36,0.58,0.19,0.15,0.34,0.19,0.34,Matches,2022-2023
217,Romain Faivre,fr FRA,MF,Lyon,24,1998,10,3,300,3.3,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,14,24,16,0,0.3,0.3,0,0.3,0.05,0.09,0.14,0.05,0.14,Matches,2022-2023
218,Fallou Fall,sn SEN,DF,Reims,18,2004,1,0,32,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
219,Khalil Fayad,fr FRA,MF,Montpellier,18,2004,24,7,718,8,0,2,2,0,0,0,1,1,0.5,0.5,1.4,1.9,9,22,11,0,0.25,0.25,0,0.25,0.06,0.17,0.24,0.06,0.24,Matches,2022-2023
220,Cheikh Faye,sn SEN,FW,Montpellier,23,1999,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
221,Jordan Ferri,fr FRA,MF,Montpellier,30,1992,34,32,"2,738",30.4,1,2,3,1,0,0,7,1,0.8,0.8,3,3.8,37,209,42,0.03,0.07,0.1,0.03,0.1,0.03,0.1,0.13,0.03,0.13,Matches,2022-2023
222,Karol Fila,pl POL,DF,Strasbourg,24,1998,2,0,47,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,4,4,4,0,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches,2022-2023
223,Alexis Flips,fr FRA,"FW,MF",Reims,22,2000,33,28,"1,978",22,4,6,10,4,0,0,3,1,3.9,3.9,6.2,10,23,110,162,0.18,0.27,0.46,0.18,0.46,0.18,0.28,0.46,0.18,0.46,Matches,2022-2023
224,Seko Fofana,ci CIV,MF,Lens,27,1995,35,34,"3,073",34.1,7,5,12,6,1,2,2,0,9.3,7.7,3.6,11.3,117,165,233,0.21,0.15,0.35,0.18,0.32,0.27,0.11,0.38,0.22,0.33,Matches,2022-2023
225,Yahia Fofana,ci CIV,GK,Angers,21,2000,11,11,990,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
