Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
390,José Ortiz Bernal,es ESP,"FW,MF",Almería,32,1977,15,0,252,2.8,0,2,2,0,0,0,0,0,0,0.71,0.71,0,0.71,Matches,2010-2011
391,Osmar,es ESP,"DF,MF",Racing Sant,22,1988,4,2,258,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
392,Dani Osvaldo,it ITA,FW,Espanyol,24,1986,24,22,"1,741",19.3,13,4,17,11,2,2,4,1,0.67,0.21,0.88,0.57,0.78,Matches,2010-2011
393,Quincy Owusu-Abeyie,gh GHA,"FW,MF",Málaga,24,1986,25,15,"1,477",16.4,2,3,5,2,0,0,1,0,0.12,0.18,0.3,0.12,0.3,Matches,2010-2011
394,Mesut Özil,de GER,MF,Real Madrid,21,1988,36,30,"2,523",28,6,16,22,6,0,0,2,0,0.21,0.57,0.78,0.21,0.78,Matches,2010-2011
395,Juan Pablo Colinas,es ESP,GK,Sporting Gijón,31,1978,25,24,"2,183",24.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
396,Manuel Pablo,es ESP,DF,La Coruña,34,1976,30,30,"2,639",29.3,0,1,1,0,0,0,2,0,0,0.03,0.03,0,0.03,Matches,2010-2011
397,Miguel Pallardó,es ESP,MF,Levante,23,1986,27,21,"1,814",20.2,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2010-2011
398,Andrés Palop,es ESP,GK,Sevilla,36,1973,19,19,"1,632",18.1,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches,2010-2011
399,Noé Pamarot,fr FRA,DF,Hércules,31,1979,29,28,"2,540",28.2,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches,2010-2011
400,Walter Pandiani,uy URU,FW,Osasuna,34,1976,21,13,"1,285",14.3,3,0,3,3,0,0,4,0,0.21,0,0.21,0.21,0.21,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
401,Javier Paredes,es ESP,DF,Zaragoza,28,1982,19,16,"1,578",17.5,0,1,1,0,0,0,8,0,0,0.06,0.06,0,0.06,Matches,2010-2011
402,Daniel Parejo,es ESP,MF,Getafe,21,1989,36,28,"2,457",27.3,3,5,8,3,0,0,8,0,0.11,0.18,0.29,0.11,0.29,Matches,2010-2011
403,Abraham Paz,es ESP,DF,Hércules,31,1979,29,29,"2,422",26.9,2,0,2,2,0,0,7,0,0.07,0,0.07,0.07,0.07,Matches,2010-2011
404,Pedro,es ESP,"FW,MF",Barcelona,23,1987,33,24,"2,126",23.6,13,9,22,13,0,0,2,0,0.55,0.38,0.93,0.55,0.93,Matches,2010-2011
405,Hernán Pellerano,ar ARG,DF,Almería,26,1984,8,7,611,6.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
406,Paco Peña,es ESP,DF,Hércules,32,1978,28,28,"2,467",27.4,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches,2010-2011
407,Pepe,pt POR,"DF,MF",Real Madrid,27,1983,26,25,"2,224",24.7,1,0,1,1,0,0,8,1,0.04,0,0.04,0.04,0.04,Matches,2010-2011
408,Michael Pereira,fr FRA,"FW,MF",Mallorca,22,1987,35,24,"2,312",25.7,5,4,9,5,0,0,5,0,0.19,0.16,0.35,0.19,0.35,Matches,2010-2011
409,Iñigo Pérez,es ESP,MF,Athletic Club,22,1988,3,0,57,0.6,1,0,1,1,0,0,0,0,1.58,0,1.58,1.58,1.58,Matches,2010-2011
410,Marco Pérez,co COL,"FW,MF",Zaragoza,19,1990,16,3,579,6.4,1,0,1,1,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches,2010-2011
411,Rubén Pérez,es ESP,MF,La Coruña,21,1989,32,31,"2,742",30.5,0,1,1,0,0,0,12,0,0,0.03,0.03,0,0.03,Matches,2010-2011
412,Diego Perotti,ar ARG,"FW,MF",Sevilla,22,1988,31,27,"2,317",25.7,3,7,10,3,0,0,5,0,0.12,0.27,0.39,0.12,0.39,Matches,2010-2011
413,Pablo Piatti,ar ARG,"FW,MF",Almería,21,1989,35,34,"2,929",32.5,8,4,12,8,0,0,7,0,0.25,0.12,0.37,0.25,0.37,Matches,2010-2011
414,Tomás Pina Isla,es ESP,MF,Mallorca,22,1987,9,1,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
415,Pablo Pinillos Caro,es ESP,DF,Racing Sant,36,1974,20,19,"1,638",18.2,2,2,4,1,1,2,5,0,0.11,0.11,0.22,0.05,0.16,Matches,2010-2011
416,Ádám Pintér,hu HUN,"DF,MF",Zaragoza,22,1988,9,4,373,4.1,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches,2010-2011
417,Pablo Pintos,uy URU,DF,Getafe,23,1987,6,4,428,4.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
418,Gerard Piqué,es ESP,DF,Barcelona,23,1987,31,29,"2,649",29.4,3,1,4,3,0,0,11,1,0.1,0.03,0.14,0.1,0.14,Matches,2010-2011
419,Waldo Ponce,cl CHI,DF,Racing Sant,27,1982,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
420,Leonardo Ponzio,ar ARG,MF,Zaragoza,28,1982,32,30,"2,567",28.5,2,2,4,2,0,0,14,2,0.07,0.07,0.14,0.07,0.14,Matches,2010-2011
421,Cristian Portilla,es ESP,MF,Sporting Gijón,21,1988,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
422,Francisco Portillo,es ESP,MF,Málaga,20,1990,17,7,766,8.5,0,1,1,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches,2010-2011
423,Javier Portillo,es ESP,FW,Hércules,28,1982,26,11,"1,155",12.8,1,0,1,1,0,0,1,0,0.08,0,0.08,0.08,0.08,Matches,2010-2011
424,Javi Poves,es ESP,DF,Sporting Gijón,23,1986,1,0,12,0.1,0,,,0,0,,0,0,0,,,0,,Matches,2010-2011
425,Xabi Prieto,es ESP,MF,Real Sociedad,26,1983,37,36,"3,235",35.9,7,9,16,3,4,4,6,0,0.19,0.25,0.45,0.08,0.33,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
426,Cristian Pulhac,ro ROU,DF,Hércules,25,1984,9,9,759,8.4,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches,2010-2011
427,Jorge Pulido,es ESP,DF,Atlético Madrid,19,1991,2,2,180,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
428,Francisco Puñal,es ESP,MF,Osasuna,34,1975,33,32,"2,825",31.4,0,3,3,0,0,0,16,0,0,0.1,0.1,0,0.1,Matches,2010-2011
429,Carles Puyol,es ESP,DF,Barcelona,32,1978,17,17,"1,381",15.3,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches,2010-2011
430,Rafa,es ESP,"DF,MF",Getafe,25,1985,19,17,"1,542",17.1,0,0,0,0,0,0,9,1,0,0,0,0,0,Matches,2010-2011
431,Ivan Rakitić,hr CRO,MF,Sevilla,22,1988,13,13,"1,091",12.1,5,1,6,5,0,0,1,0,0.41,0.08,0.49,0.41,0.49,Matches,2010-2011
432,Iván Ramis,es ESP,DF,Mallorca,25,1984,33,33,"2,917",32.4,3,0,3,2,1,2,6,0,0.09,0,0.09,0.06,0.06,Matches,2010-2011
433,Edu Ramos,es ESP,MF,Málaga,18,1992,5,1,106,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
434,Sergio Ramos,es ESP,DF,Real Madrid,24,1986,31,30,"2,703",30,3,2,5,2,1,1,11,1,0.1,0.07,0.17,0.07,0.13,Matches,2010-2011
435,Edson Ratinho,br BRA,"DF,MF",Mallorca,24,1986,7,7,573,6.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
436,Recio,es ESP,MF,Málaga,19,1991,23,18,"1,624",18,2,1,3,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,Matches,2010-2011
437,Manolo Reina,es ESP,GK,Levante,25,1985,18,18,"1,620",18,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
438,Renato,br BRA,MF,Sevilla,31,1979,24,13,"1,277",14.2,2,2,4,2,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches,2010-2011
439,Ricardo,es ESP,GK,Osasuna,38,1971,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
440,Baltasar Rigo,es ESP,DF,Almería,25,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
441,Riki,es ESP,FW,La Coruña,29,1980,19,8,850,9.4,3,3,6,2,1,1,2,0,0.32,0.32,0.64,0.21,0.53,Matches,2010-2011
442,Pedro Ríos,es ESP,MF,Getafe,28,1981,31,27,"2,218",24.6,7,3,10,7,0,0,5,0,0.28,0.12,0.41,0.28,0.41,Matches,2010-2011
443,Diego Rivas,es ESP,MF,Real Sociedad,30,1980,32,31,"2,564",28.5,2,0,2,2,0,0,9,0,0.07,0,0.07,0.07,0.07,Matches,2010-2011
444,Alberto Rivera,es ESP,MF,Sporting Gijón,32,1978,30,30,"2,545",28.3,0,2,2,0,0,0,5,0,0,0.07,0.07,0,0.07,Matches,2010-2011
445,Sergi Roberto,es ESP,"DF,MF",Barcelona,18,1992,1,1,90,1,0,,,0,0,,0,0,0,,,0,,Matches,2010-2011
446,Miquel Robusté,es ESP,DF,Levante,25,1985,7,4,424,4.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
447,David Rochela,es ESP,DF,La Coruña,20,1990,2,2,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
448,Héctor Rodas,es ESP,DF,Levante,22,1988,5,5,408,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
449,Rodri,es ESP,DF,Hércules,25,1984,13,10,"1,043",11.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
450,Rodri,es ESP,FW,Sevilla,20,1990,5,2,224,2.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
451,Gonzalo Rodríguez,ar ARG,DF,Villarreal,26,1984,23,20,"1,810",20.1,1,0,1,1,0,0,6,1,0.05,0,0.05,0.05,0.05,Matches,2010-2011
452,Juan Rodríguez,es ESP,MF,La Coruña,28,1982,31,29,"2,563",28.5,1,2,3,1,0,0,10,1,0.04,0.07,0.11,0.04,0.11,Matches,2010-2011
453,Raúl Rodríguez,es ESP,DF,Espanyol,22,1987,10,8,754,8.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
454,Vicente Rodríguez,es ESP,"FW,MF",Valencia,29,1981,14,5,569,6.3,1,0,1,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches,2010-2011
455,Romaric,ci CIV,MF,Sevilla,27,1983,26,19,"1,557",17.3,1,4,5,1,0,0,5,0,0.06,0.23,0.29,0.06,0.29,Matches,2010-2011
456,Oriol Romeu,es ESP,MF,Barcelona,18,1991,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
457,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,25,1985,34,32,"2,914",32.4,40,9,49,32,8,8,2,0,1.24,0.28,1.51,0.99,1.27,Matches,2010-2011
458,Salomón Rondón,ve VEN,FW,Málaga,20,1989,30,28,"2,417",26.9,14,2,16,14,0,0,2,0,0.52,0.07,0.6,0.52,0.6,Matches,2010-2011
459,Hélder Rosário,pt POR,DF,Málaga,30,1980,3,3,245,2.7,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches,2010-2011
460,Markus Rosenberg,se SWE,FW,Racing Sant,27,1982,33,29,"2,391",26.6,9,0,9,9,0,1,10,1,0.34,0,0.34,0.34,0.34,Matches,2010-2011
461,Giuseppe Rossi,it ITA,FW,Villarreal,23,1987,36,35,"2,999",33.3,18,4,22,14,4,4,6,0,0.54,0.12,0.66,0.42,0.54,Matches,2010-2011
462,Rubén,es ESP,GK,Málaga,26,1984,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
463,Rubén,es ESP,DF,Mallorca,28,1982,12,7,729,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
464,Marco Ruben,ar ARG,FW,Villarreal,23,1986,30,12,"1,300",14.4,5,2,7,5,0,0,4,0,0.35,0.14,0.48,0.35,0.48,Matches,2010-2011
465,Francisco Rufete,es ESP,MF,Hércules,33,1976,14,3,523,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
466,Víctor Ruiz,es ESP,"DF,MF",Espanyol,21,1989,15,15,"1,350",15,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
467,Rúper,es ESP,MF,Osasuna,23,1987,4,0,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
468,Simão Sabrosa,pt POR,MF,Atlético Madrid,30,1979,16,15,"1,301",14.5,4,5,9,3,1,1,3,0,0.28,0.35,0.62,0.21,0.55,Matches,2010-2011
469,Mikel San José,es ESP,"DF,MF",Athletic Club,21,1989,31,30,"2,674",29.7,2,0,2,0,2,3,10,1,0.07,0,0.07,0,0,Matches,2010-2011
470,César Sánchez,es ESP,GK,Valencia,38,1971,15,15,"1,265",14.1,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
471,Isaías Sánchez,es ESP,MF,Espanyol,23,1987,4,0,87,1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
472,Sergio Sánchez,es ESP,DF,Sevilla,24,1986,7,6,560,6.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
473,Víctor Sánchez,es ESP,"DF,MF",Getafe,22,1987,29,21,"1,909",21.2,1,3,4,1,0,0,10,0,0.05,0.14,0.19,0.05,0.19,Matches,2010-2011
474,José Sand,ar ARG,FW,La Coruña,30,1980,5,2,209,2.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
475,Gastón Sangoy,ar ARG,"FW,MF",Sporting Gijón,25,1984,19,14,"1,073",11.9,2,1,3,2,0,0,4,0,0.17,0.08,0.25,0.17,0.25,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
476,Oier Sanjurjo,es ESP,"DF,MF",Osasuna,24,1986,3,2,209,2.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
477,Adrián Sardinero,es ESP,"FW,MF",Getafe,19,1990,11,4,469,5.2,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches,2010-2011
478,Jeffrey Sarpong,nl NED,MF,Real Sociedad,21,1988,16,1,348,3.9,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26,Matches,2010-2011
479,Mohamed Sarr,sn SEN,"DF,MF",Hércules,26,1983,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
480,Rafel Sastre,es ESP,DF,Sporting Gijón,34,1975,8,7,580,6.4,0,1,1,0,0,0,3,1,0,0.16,0.16,0,0.16,Matches,2010-2011
481,Saúl,es ESP,MF,La Coruña,25,1985,13,8,634,7,0,1,1,0,0,0,1,0,0,0.14,0.14,0,0.14,Matches,2010-2011
482,Marcos Senna,es ESP,MF,Villarreal,34,1976,20,15,"1,225",13.6,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches,2010-2011
483,Diego Seoane,es ESP,DF,La Coruña,22,1988,11,8,839,9.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
484,Sergio,es ESP,DF,Osasuna,33,1977,22,22,"1,934",21.5,2,2,4,2,0,0,7,2,0.09,0.09,0.19,0.09,0.19,Matches,2010-2011
485,Sergio,es ESP,MF,Levante,33,1976,14,9,905,10.1,2,1,3,2,0,0,1,0,0.2,0.1,0.3,0.2,0.3,Matches,2010-2011
486,Óscar Serrano,es ESP,MF,Racing Sant,28,1981,4,0,57,0.6,1,0,1,1,0,0,1,0,1.58,0,1.58,1.58,1.58,Matches,2010-2011
487,Masoud Shojaei,ir IRN,MF,Osasuna,26,1984,18,14,"1,198",13.3,2,4,6,2,0,0,1,0,0.15,0.3,0.45,0.15,0.45,Matches,2010-2011
488,Marcelo Silva,uy URU,DF,Almería,21,1989,21,21,"1,840",20.4,1,1,2,1,0,0,3,0,0.05,0.05,0.1,0.05,0.1,Matches,2010-2011
489,Paulo da Silva,py PAR,DF,Zaragoza,30,1980,13,10,953,10.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
490,Sandro Silva,br BRA,MF,Málaga,26,1984,24,12,"1,240",13.8,0,1,1,0,0,0,8,0,0,0.07,0.07,0,0.07,Matches,2010-2011
491,Wellington Silva,br BRA,"FW,MF",Levante,17,1993,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
492,Florent Sinama Pongolle,fr FRA,FW,Zaragoza,25,1984,24,15,"1,263",14,4,1,5,4,0,0,4,0,0.29,0.07,0.36,0.29,0.36,Matches,2010-2011
493,Enrique Sola,es ESP,FW,Osasuna,24,1986,16,12,"1,063",11.8,7,0,7,7,0,0,4,0,0.59,0,0.59,0.59,0.59,Matches,2010-2011
494,Roberto Soldado,es ESP,FW,Valencia,25,1985,34,26,"2,410",26.8,18,4,22,17,1,1,8,0,0.67,0.15,0.82,0.63,0.78,Matches,2010-2011
495,Bruno Soriano,es ESP,MF,Villarreal,26,1984,37,36,"3,276",36.4,0,1,1,0,0,0,9,0,0,0.03,0.03,0,0.03,Matches,2010-2011
496,Fernando Soriano,es ESP,MF,Osasuna,30,1979,30,23,"1,858",20.6,2,4,6,2,0,0,13,1,0.1,0.19,0.29,0.1,0.29,Matches,2010-2011
497,Kris Stadsgaard,dk DEN,DF,Málaga,24,1985,25,23,"2,101",23.3,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches,2010-2011
498,Marius Stankevičius,lt LTU,"DF,MF",Valencia,29,1981,21,19,"1,701",18.9,2,0,2,2,0,0,8,2,0.11,0,0.11,0.11,0.11,Matches,2010-2011
499,Cristhian Stuani,uy URU,"FW,MF",Levante,23,1986,30,11,"1,289",14.3,8,2,10,8,0,0,5,0,0.56,0.14,0.7,0.56,0.7,Matches,2010-2011
500,Jeffrén Suárez,ve VEN,"FW,MF",Barcelona,22,1988,8,4,305,3.4,1,1,2,1,0,0,0,0,0.3,0.3,0.59,0.3,0.59,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
501,Mario Suárez,es ESP,MF,Atlético Madrid,23,1987,27,18,"1,652",18.4,2,2,4,2,0,0,9,0,0.11,0.11,0.22,0.11,0.22,Matches,2010-2011
502,Rubén Suárez,es ESP,MF,Levante,31,1979,27,18,"1,508",16.8,5,1,6,4,1,1,5,0,0.3,0.06,0.36,0.24,0.3,Matches,2010-2011
503,Markel Susaeta,es ESP,"FW,MF",Athletic Club,22,1987,28,15,"1,447",16.1,1,4,5,1,0,0,3,0,0.06,0.25,0.31,0.06,0.31,Matches,2010-2011
504,Francisco Sutil,es ESP,"DF,FW",Real Sociedad,25,1984,17,4,524,5.8,2,1,3,2,0,0,1,0,0.34,0.17,0.52,0.34,0.52,Matches,2010-2011
505,Raúl Tamudo,es ESP,FW,Real Sociedad,32,1977,31,20,"1,813",20.1,7,1,8,7,0,0,5,0,0.35,0.05,0.4,0.35,0.4,Matches,2010-2011
506,Tato,es ESP,MF,Racing Sant,18,1992,2,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
507,Mohamed Tchité,bi BDI,FW,Racing Sant,26,1984,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Matches,2010-2011
508,Sergio Tejera,es ESP,MF,Mallorca,20,1990,16,10,806,9,0,2,2,0,0,0,5,0,0,0.22,0.22,0,0.22,Matches,2010-2011
509,Olivier Thomert,mq MTQ,"FW,MF",Hércules,30,1980,18,12,801,8.9,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches,2010-2011
510,David Timor,es ESP,"DF,MF",Osasuna,20,1989,1,0,12,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
511,Antonio Tomás,es ESP,MF,La Coruña,25,1985,21,20,"1,670",18.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
512,Carlos Tomás,es ESP,DF,Villarreal,22,1988,1,1,90,1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches,2010-2011
513,Toño,es ESP,GK,Racing Sant,30,1979,37,37,"3,330",37,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
514,Mehmet Topal,tr TUR,"DF,MF",Valencia,24,1986,23,21,"1,828",20.3,1,1,2,1,0,0,5,1,0.05,0.05,0.1,0.05,0.1,Matches,2010-2011
515,Gaizka Toquero,es ESP,"FW,MF",Athletic Club,25,1984,30,26,"2,060",22.9,7,3,10,7,0,2,4,0,0.31,0.13,0.44,0.31,0.44,Matches,2010-2011
516,Marc Torrejón,es ESP,DF,Racing Sant,24,1986,36,36,"3,150",35,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,2010-2011
517,Manu Torres,es ESP,DF,Málaga,20,1989,7,5,421,4.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2010-2011
518,Miguel Torres,es ESP,DF,Getafe,24,1986,32,32,"2,628",29.2,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2010-2011
519,Xavi Torres,es ESP,"DF,MF",Levante,23,1986,35,34,"3,070",34.1,0,2,2,0,0,0,6,0,0,0.06,0.06,0,0.06,Matches,2010-2011
520,Tote,es ESP,"FW,MF",Hércules,31,1978,21,15,"1,221",13.6,1,2,3,1,0,0,1,0,0.07,0.15,0.22,0.07,0.22,Matches,2010-2011
521,David Trezeguet,fr FRA,FW,Hércules,32,1977,31,28,"2,454",27.3,12,0,12,10,2,3,3,1,0.44,0,0.44,0.37,0.37,Matches,2010-2011
522,Alexandros Tziolis,gr GRE,MF,Racing Sant,25,1985,10,8,731,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
523,Ikechukwu Uche,ng NGA,FW,Zaragoza,26,1984,14,11,916,10.2,1,4,5,1,0,0,2,1,0.1,0.39,0.49,0.1,0.49,Matches,2010-2011
524,Kalu Uche,ng NGA,"FW,MF",Almería,27,1982,32,26,"2,213",24.6,7,3,10,7,0,1,3,0,0.28,0.12,0.41,0.28,0.41,Matches,2010-2011
525,Tomáš Ujfaluši,cz CZE,DF,Atlético Madrid,32,1978,32,32,"2,876",32,0,2,2,0,0,0,10,1,0,0.06,0.06,0,0.06,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
526,Leonardo Ulloa,ar ARG,FW,Almería,24,1986,34,16,"1,766",19.6,7,0,7,7,0,0,9,1,0.36,0,0.36,0.36,0.36,Matches,2010-2011
527,Jonathan Urretaviscaya,uy URU,"FW,MF",La Coruña,20,1990,6,5,373,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
528,Óscar Ustari,ar ARG,GK,Getafe,24,1986,16,16,"1,364",15.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
529,Ustaritz,es ESP,DF,Athletic Club,27,1983,10,8,733,8.1,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches,2010-2011
530,Krisztián Vadócz,hu HUN,MF,Osasuna,25,1985,31,12,"1,353",15,3,1,4,3,0,0,3,0,0.2,0.07,0.27,0.2,0.27,Matches,2010-2011
531,Víctor Valdés,es ESP,GK,Barcelona,28,1982,32,32,"2,880",32,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2010-2011
532,Nelson Valdez,py PAR,FW,Hércules,26,1983,25,22,"1,820",20.2,8,1,9,8,0,0,8,1,0.4,0.05,0.45,0.4,0.45,Matches,2010-2011
533,Valdo,cv CPV,"FW,MF",Levante,29,1981,29,25,"2,098",23.3,2,8,10,2,0,0,4,0,0.09,0.34,0.43,0.09,0.43,Matches,2010-2011
534,Juan Valera Espín,es ESP,"DF,MF",Atlético Madrid,25,1984,15,11,"1,076",12,1,1,2,1,0,0,5,0,0.08,0.08,0.17,0.08,0.17,Matches,2010-2011
535,Diego Valeri,ar ARG,"FW,MF",Almería,24,1986,9,2,273,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
536,Borja Valero,es ESP,MF,Villarreal,25,1985,35,34,"2,947",32.7,3,10,13,3,0,0,10,1,0.09,0.31,0.4,0.09,0.4,Matches,2010-2011
537,Javi Varas,es ESP,GK,Sevilla,27,1982,21,19,"1,788",19.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
538,Fabián Vargas,co COL,MF,Almería,30,1980,20,12,"1,086",12.1,1,0,1,1,0,0,8,0,0.08,0,0.08,0.08,0.08,Matches,2010-2011
539,Álvaro Vázquez,es ESP,FW,Espanyol,19,1991,30,8,"1,221",13.6,4,1,5,4,0,0,1,0,0.29,0.07,0.37,0.29,0.37,Matches,2010-2011
540,Ion Vélez,es ESP,FW,Athletic Club,25,1985,5,0,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
541,Piet Velthuizen,nl NED,GK,Hércules,23,1986,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
542,Javi Venta,es ESP,DF,Levante,34,1975,33,33,"2,970",33,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches,2010-2011
543,Urko Vera,es ESP,FW,Athletic Club,23,1987,5,0,101,1.1,1,0,1,1,0,0,0,0,0.89,0,0.89,0.89,0.89,Matches,2010-2011
544,Joan Verdú,es ESP,MF,Espanyol,27,1983,37,36,"3,119",34.7,5,5,10,5,0,0,10,0,0.14,0.14,0.29,0.14,0.29,Matches,2010-2011
545,João Victor,br BRA,"DF,MF",Mallorca,21,1988,32,21,"2,112",23.5,0,1,1,0,0,0,6,0,0,0.04,0.04,0,0.04,Matches,2010-2011
546,Borja Viguera,es ESP,FW,Real Sociedad,23,1987,5,0,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
547,Dídac Vilà,es ESP,DF,Espanyol,21,1989,13,12,"1,114",12.4,0,1,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches,2010-2011
