Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
161,Matteo Darmian,it ITA,"DF,MF",Palermo,20,1989,11,6,608,6.8,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches,2010-2011
162,Paolo De Ceglie,it ITA,DF,Juventus,23,1986,7,6,460,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
163,Sebastien De Maio,fr FRA,DF,Brescia,23,1987,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
164,Daniele De Rossi,it ITA,"DF,MF",Roma,27,1983,28,28,"2,373",26.4,2,4,6,2,0,0,7,2,0.08,0.15,0.23,0.08,0.23,Matches,2010-2011
165,Morgan De Sanctis,it ITA,GK,Napoli,33,1977,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
166,Lorenzo De Silvestri,it ITA,"DF,MF",Fiorentina,22,1988,26,23,"2,044",22.7,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches,2010-2011
167,Grégoire Defrel,mq MTQ,"FW,MF",Parma,19,1991,1,0,10,0.1,0,,,0,0,,0,0,0,,,0,,Matches,2010-2011
168,Simone Del Nero,it ITA,"DF,FW",Lazio,28,1981,2,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
169,Alessandro Del Piero,it ITA,"FW,MF",Juventus,35,1974,33,19,"1,823",20.3,8,3,11,5,3,3,0,0,0.39,0.15,0.54,0.25,0.39,Matches,2010-2011
170,Francesco Della Rocca,it ITA,MF,Bologna,22,1987,27,23,"2,000",22.2,0,1,1,0,0,0,5,1,0,0.05,0.05,0,0.05,Matches,2010-2011
171,Paolo Dellafiore,it ITA,DF,Cesena,25,1985,7,4,342,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
172,Paolo Dellafiore,it ITA,DF,Parma,25,1985,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
173,Gennaro Delvecchio,it ITA,MF,Catania,32,1978,7,2,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
174,Germán Denis,ar ARG,FW,Udinese,28,1981,25,8,953,10.6,4,2,6,4,0,0,1,0,0.38,0.19,0.57,0.38,0.57,Matches,2010-2011
175,Daniele Dessena,it ITA,MF,Sampdoria,23,1987,22,17,"1,583",17.6,0,2,2,0,0,0,3,0,0,0.11,0.11,0,0.11,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
176,Mattia Destro,it ITA,FW,Genoa,19,1991,16,5,601,6.7,2,1,3,2,0,0,4,0,0.3,0.15,0.45,0.3,0.45,Matches,2010-2011
177,David Di Michele,it ITA,FW,Lecce,34,1976,23,22,"1,871",20.8,8,4,12,8,0,3,3,0,0.38,0.19,0.58,0.38,0.58,Matches,2010-2011
178,Antonio Di Natale,it ITA,FW,Udinese,32,1977,36,35,"2,917",32.4,28,6,34,23,5,7,3,0,0.86,0.19,1.05,0.71,0.89,Matches,2010-2011
179,Marco Di Vaio,it ITA,FW,Bologna,34,1976,38,38,"3,412",37.9,19,2,21,18,1,4,4,0,0.5,0.05,0.55,0.47,0.53,Matches,2010-2011
180,Modibo Diakité,fr FRA,DF,Lazio,23,1987,8,4,338,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
181,Alessandro Diamanti,it ITA,"FW,MF",Brescia,27,1983,32,29,"2,377",26.4,6,5,11,5,1,1,10,1,0.23,0.19,0.42,0.19,0.38,Matches,2010-2011
182,Souleymane Diamoutene,ml MLI,DF,Lecce,27,1983,2,1,135,1.5,1,0,1,1,0,0,0,0,0.67,0,0.67,0.67,0.67,Matches,2010-2011
183,André Dias,br BRA,DF,Lazio,31,1979,33,33,"2,964",32.9,2,1,3,2,0,0,7,1,0.06,0.03,0.09,0.06,0.09,Matches,2010-2011
184,Miloš Dimitrijević,rs SRB,MF,Chievo,26,1984,2,2,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
185,Maurizio Domizzi,it ITA,DF,Udinese,30,1980,30,28,"2,403",26.7,2,1,3,2,0,0,8,1,0.07,0.04,0.11,0.07,0.11,Matches,2010-2011
186,Marco Donadel,it ITA,MF,Fiorentina,27,1983,29,26,"2,176",24.2,1,0,1,1,0,0,10,0,0.04,0,0.04,0.04,0.04,Matches,2010-2011
187,Giulio Donati,it ITA,DF,Lecce,20,1990,14,10,933,10.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
188,Massimo Donati,it ITA,MF,Bari,29,1981,31,23,"2,217",24.6,1,1,2,1,0,0,9,1,0.04,0.04,0.08,0.04,0.08,Matches,2010-2011
189,Doni,br BRA,GK,Roma,30,1979,16,14,"1,339",14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
190,Andrea Dossena,it ITA,"DF,MF",Napoli,28,1981,33,31,"2,448",27.2,1,3,4,1,0,0,5,0,0.04,0.11,0.15,0.04,0.15,Matches,2010-2011
191,Nicolao Dumitru,it ITA,"FW,MF",Napoli,18,1991,9,0,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
192,Blerim Džemaili,ch SUI,MF,Parma,24,1986,30,26,"2,216",24.6,1,0,1,1,0,0,12,2,0.04,0,0.04,0.04,0.04,Matches,2010-2011
193,Éder,it ITA,FW,Brescia,23,1986,35,27,"2,344",26,6,1,7,6,0,0,5,1,0.23,0.04,0.27,0.23,0.27,Matches,2010-2011
194,Zé Eduardo,br BRA,MF,Parma,18,1991,2,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
195,Albin Ekdal,se SWE,MF,Bologna,21,1989,22,19,"1,530",17,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches,2010-2011
196,Joel Ekstrand,se SWE,DF,Udinese,21,1989,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
197,Urby Emanuelson,nl NED,"DF,FW",Milan,24,1986,9,2,378,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
198,Andrea Esposito,it ITA,DF,Bologna,24,1986,11,8,818,9.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
199,Samuel Eto'o,cm CMR,FW,Inter,29,1981,35,35,"2,954",32.8,21,8,29,16,5,6,3,0,0.64,0.24,0.88,0.49,0.73,Matches,2010-2011
200,Fabiano,br BRA,"DF,MF",Lecce,28,1982,29,28,"2,507",27.9,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
201,Ivan Fatić,me MNE,"DF,MF",Cesena,21,1988,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
202,Róbert Feczesin,hu HUN,FW,Brescia,24,1986,2,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
203,Rolf Feltscher,ve VEN,DF,Parma,19,1990,3,2,194,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
204,Gelson Fernandes,ch SUI,MF,Chievo,23,1986,29,24,"2,339",26,2,1,3,2,0,0,13,1,0.08,0.04,0.12,0.08,0.12,Matches,2010-2011
205,Stefano Ferrario,it ITA,DF,Lecce,25,1985,20,18,"1,397",15.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
206,Antonio Filippini,it ITA,"DF,MF",Brescia,37,1973,15,11,968,10.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
207,Mathieu Flamini,fr FRA,MF,Milan,26,1984,22,14,"1,420",15.8,2,0,2,2,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches,2010-2011
208,Sergio Floccari,it ITA,FW,Lazio,28,1981,30,25,"2,180",24.2,8,0,8,8,0,0,0,0,0.33,0,0.33,0.33,0.33,Matches,2010-2011
209,Alessandro Florenzi,it ITA,"DF,FW",Roma,19,1991,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
210,Chico Flores,es ESP,DF,Genoa,23,1987,15,7,688,7.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
211,Antonio Floro Flores,it ITA,FW,Udinese,27,1983,12,10,781,8.7,3,2,5,3,0,0,0,0,0.35,0.23,0.58,0.35,0.58,Matches,2010-2011
212,Antonio Floro Flores,it ITA,FW,Genoa,27,1983,18,18,"1,426",15.8,10,2,12,10,0,0,2,1,0.63,0.13,0.76,0.63,0.76,Matches,2010-2011
213,Pasquale Foggia,it ITA,"FW,MF",Lazio,27,1983,9,2,253,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
214,Bruno Fornaroli,au AUS,FW,Sampdoria,22,1987,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
215,Nicolas Frey,fr FRA,DF,Chievo,26,1984,21,19,"1,681",18.7,0,2,2,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches,2010-2011
216,Sébastien Frey,fr FRA,GK,Fiorentina,30,1980,11,11,990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
217,Gianluca Galasso,it ITA,DF,Bari,26,1984,4,3,319,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
218,Daniele Galloppa,it ITA,MF,Parma,25,1985,11,5,401,4.5,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches,2010-2011
219,Alessandro Gamberini,it ITA,DF,Fiorentina,28,1981,35,35,"3,148",35,1,1,2,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,Matches,2010-2011
220,Santiago García,ar ARG,DF,Palermo,22,1988,3,2,186,2.1,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches,2010-2011
221,Walter Gargano,uy URU,MF,Napoli,26,1984,36,29,"2,617",29.1,0,4,4,0,0,0,9,0,0,0.14,0.14,0,0.14,Matches,2010-2011
222,György Garics,at AUT,"DF,MF",Bologna,26,1984,15,15,"1,291",14.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
223,Javier Garrido,es ESP,DF,Lazio,25,1985,10,8,672,7.5,0,1,1,0,0,0,1,0,0,0.13,0.13,0,0.13,Matches,2010-2011
224,Daniele Gastaldello,it ITA,DF,Sampdoria,27,1983,29,28,"2,515",27.9,1,2,3,1,0,0,7,1,0.04,0.07,0.11,0.04,0.11,Matches,2010-2011
225,Gennaro Gattuso,it ITA,MF,Milan,32,1978,31,28,"2,196",24.4,2,2,4,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
226,Alessandro Gazzi,it ITA,MF,Bari,27,1983,31,29,"2,559",28.4,1,3,4,1,0,0,3,0,0.04,0.11,0.14,0.04,0.14,Matches,2010-2011
227,Abdelkader Ghezzal,dz ALG,FW,Bari,25,1984,20,15,"1,365",15.2,2,0,2,1,1,1,3,0,0.13,0,0.13,0.07,0.07,Matches,2010-2011
228,Emanuele Giaccherini,it ITA,"FW,MF",Cesena,25,1985,36,34,"2,883",32,7,4,11,7,0,0,5,1,0.22,0.12,0.34,0.22,0.34,Matches,2010-2011
229,Guillermo Giacomazzi,uy URU,MF,Lecce,32,1977,32,30,"2,590",28.8,3,4,7,3,0,0,9,3,0.1,0.14,0.24,0.1,0.24,Matches,2010-2011
230,Manuel Giandonato,it ITA,MF,Juventus,18,1991,2,2,104,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches,2010-2011
231,Niccolò Giannetti,it ITA,FW,Juventus,19,1991,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
232,Alberto Gilardino,it ITA,FW,Fiorentina,28,1982,35,35,"3,030",33.7,12,3,15,12,0,0,3,0,0.36,0.09,0.45,0.36,0.45,Matches,2010-2011
233,Jean-François Gillet,be BEL,GK,Bari,31,1979,36,36,"3,240",36,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
234,Henry Giménez,uy URU,"FW,MF",Bologna,24,1986,26,8,937,10.4,3,0,3,3,0,0,2,0,0.29,0,0.29,0.29,0.29,Matches,2010-2011
235,Sebastian Giovinco,it ITA,"FW,MF",Parma,23,1987,30,28,"2,261",25.1,7,4,11,7,0,0,5,0,0.28,0.16,0.44,0.28,0.44,Matches,2010-2011
236,Alberto Giuliatto,it ITA,DF,Lecce,26,1983,12,9,822,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
237,Kamil Glik,pl POL,"DF,MF",Bari,22,1988,16,15,"1,356",15.1,0,1,1,0,0,0,4,1,0,0.07,0.07,0,0.07,Matches,2010-2011
238,Massimo Gobbi,it ITA,"DF,MF",Parma,29,1980,34,30,"2,612",29,0,2,2,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches,2010-2011
239,Dorin Goian,ro ROU,DF,Palermo,29,1980,16,12,"1,155",12.8,1,0,1,1,0,0,5,0,0.08,0,0.08,0.08,0.08,Matches,2010-2011
240,Papu Gómez,ar ARG,"FW,MF",Catania,22,1988,36,30,"2,553",28.4,4,4,8,4,0,0,3,0,0.14,0.14,0.28,0.14,0.28,Matches,2010-2011
241,Álvaro González,uy URU,MF,Lazio,25,1984,19,8,882,9.8,1,0,1,1,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches,2010-2011
242,Nicolás Gorobsov,ar ARG,"DF,MF",Cesena,20,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
243,Francesco Grandolfo,it ITA,FW,Bari,18,1992,3,1,117,1.3,3,0,3,3,0,0,0,0,2.31,0,2.31,2.31,2.31,Matches,2010-2011
244,Pablo Granoche,uy URU,FW,Chievo,26,1983,18,5,597,6.6,1,1,2,1,0,0,2,0,0.15,0.15,0.3,0.15,0.3,Matches,2010-2011
245,Gianluca Grava,it ITA,DF,Napoli,33,1977,13,12,930,10.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2010-2011
246,Leandro Greco,it ITA,MF,Roma,24,1986,14,8,791,8.8,0,1,1,0,0,0,5,0,0,0.11,0.11,0,0.11,Matches,2010-2011
247,Carlos Grossmüller,uy URU,MF,Lecce,27,1983,23,18,"1,355",15.1,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches,2010-2011
248,Fabio Grosso,it ITA,"DF,MF",Juventus,32,1977,19,17,"1,597",17.7,0,2,2,0,0,0,6,0,0,0.11,0.11,0,0.11,Matches,2010-2011
249,Zdeněk Grygera,cz CZE,DF,Juventus,30,1980,13,9,907,10.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
250,Roberto Guana,it ITA,MF,Chievo,29,1981,19,15,"1,265",14.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
251,Stefano Guberti,it ITA,MF,Sampdoria,25,1984,36,29,"2,322",25.8,5,2,7,5,0,0,3,0,0.19,0.08,0.27,0.19,0.27,Matches,2010-2011
252,Nikola Gulan,rs SRB,"DF,MF",Fiorentina,21,1989,6,3,207,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
253,Gustavo,br BRA,DF,Lecce,28,1982,24,19,"1,833",20.4,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2010-2011
254,Marek Hamšík,sk SVK,MF,Napoli,23,1987,37,36,"2,964",32.9,11,8,19,9,2,3,4,0,0.33,0.24,0.58,0.27,0.52,Matches,2010-2011
255,Samir Handanović,si SVN,GK,Udinese,26,1984,35,35,"3,150",35,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2010-2011
256,Abel Hernández,uy URU,FW,Palermo,19,1990,22,12,"1,234",13.7,3,1,4,3,0,0,4,0,0.22,0.07,0.29,0.22,0.29,Matches,2010-2011
257,Hernanes,br BRA,MF,Lazio,25,1985,36,35,"2,839",31.5,11,6,17,10,1,1,1,0,0.35,0.19,0.54,0.32,0.51,Matches,2010-2011
258,Përparim Hetemaj,fi FIN,MF,Brescia,23,1986,30,28,"2,486",27.6,2,3,5,2,0,0,12,0,0.07,0.11,0.18,0.07,0.18,Matches,2010-2011
259,Víctor Hugo Mareco,py PAR,DF,Brescia,26,1984,8,6,549,6.1,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches,2010-2011
260,Erik Huseklepp,no NOR,"FW,MF",Bari,25,1984,14,12,920,10.2,2,2,4,2,0,0,1,0,0.2,0.2,0.39,0.2,0.39,Matches,2010-2011
261,Vincenzo Iaquinta,it ITA,FW,Juventus,30,1979,19,8,964,10.7,4,3,7,4,0,0,1,0,0.37,0.28,0.65,0.37,0.65,Matches,2010-2011
262,Zlatan Ibrahimović,se SWE,FW,Milan,28,1981,29,29,"2,530",28.1,14,11,25,11,3,4,8,2,0.5,0.39,0.89,0.39,0.78,Matches,2010-2011
263,Odion Ighalo,ng NGA,FW,Cesena,21,1989,3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
264,José Ignacio Castillo,ar ARG,FW,Bari,35,1975,14,4,539,6,1,0,1,1,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches,2010-2011
265,Josip Iličić,si SVN,"FW,MF",Palermo,22,1988,34,30,"2,600",28.9,8,6,14,8,0,0,2,0,0.28,0.21,0.48,0.28,0.48,Matches,2010-2011
266,Gökhan Inler,ch SUI,MF,Udinese,26,1984,35,35,"2,951",32.8,3,4,7,3,0,0,5,1,0.09,0.12,0.21,0.09,0.21,Matches,2010-2011
267,Filippo Inzaghi,it ITA,FW,Milan,36,1973,6,1,183,2,2,0,2,2,0,0,0,0,0.98,0,0.98,0.98,0.98,Matches,2010-2011
268,Mauricio Isla,cl CHI,"DF,MF",Udinese,22,1988,34,34,"2,859",31.8,2,6,8,2,0,0,1,0,0.06,0.19,0.25,0.06,0.25,Matches,2010-2011
269,Boško Janković,rs SRB,MF,Genoa,26,1984,6,3,288,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
270,Marek Jankulovski,cz CZE,"DF,MF",Milan,33,1977,5,3,193,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
271,Jeda,br BRA,FW,Lecce,31,1979,25,22,"1,668",18.5,5,1,6,4,1,1,4,0,0.27,0.05,0.32,0.22,0.27,Matches,2010-2011
272,Enej Jelenič,si SVN,"FW,MF",Genoa,17,1992,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
273,Luis Jiménez,cl CHI,"FW,MF",Cesena,26,1984,31,30,"2,531",28.1,9,2,11,7,2,2,5,0,0.32,0.07,0.39,0.25,0.32,Matches,2010-2011
274,Bojan Jokić,si SVN,"DF,MF",Chievo,24,1986,15,13,"1,094",12.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
275,Jonathas,br BRA,FW,Brescia,21,1989,6,2,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
276,Juan,br BRA,DF,Roma,31,1979,30,28,"2,535",28.2,2,0,2,2,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches,2010-2011
277,Mariano Julio Izco,ar ARG,MF,Catania,27,1983,18,11,"1,032",11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
278,Kakha Kaladze,ge GEO,"DF,MF",Genoa,32,1978,26,23,"2,141",23.8,1,0,1,1,0,0,2,0,0.04,0,0.04,0.04,0.04,Matches,2010-2011
279,Pajtim Kasami,ch SUI,"FW,MF",Palermo,18,1992,14,4,384,4.3,1,0,1,1,0,0,1,0,0.23,0,0.23,0.23,0.23,Matches,2010-2011
280,Houssine Kharja,ma MAR,MF,Genoa,27,1982,13,8,822,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
281,Houssine Kharja,ma MAR,MF,Inter,27,1982,15,10,923,10.3,1,4,5,1,0,0,3,0,0.1,0.39,0.49,0.1,0.49,Matches,2010-2011
282,Vladimir Koman,hu HUN,MF,Sampdoria,21,1989,26,14,"1,381",15.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
283,Panagiotis Kone,gr GRE,MF,Brescia,23,1987,31,23,"2,049",22.8,1,1,2,1,0,0,7,0,0.04,0.04,0.09,0.04,0.09,Matches,2010-2011
284,Abdoulay Konko,fr FRA,"DF,MF",Genoa,26,1984,13,11,790,8.8,0,1,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches,2010-2011
285,Kamil Kopúnek,sk SVK,MF,Bari,26,1984,5,4,346,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
286,Libor Kozák,cz CZE,FW,Lazio,21,1989,19,6,761,8.5,6,0,6,5,1,1,4,0,0.71,0,0.71,0.59,0.59,Matches,2010-2011
287,Miloš Krasić,rs SRB,MF,Juventus,25,1984,33,33,"2,604",28.9,7,8,15,7,0,0,4,0,0.24,0.28,0.52,0.24,0.52,Matches,2010-2011
288,Rene Krhin,si SVN,"FW,MF",Bologna,20,1990,4,2,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
289,Per Krøldrup,dk DEN,DF,Fiorentina,31,1979,19,17,"1,540",17.1,0,0,0,0,0,0,6,2,0,0,0,0,0,Matches,2010-2011
290,Juraj Kucka,sk SVK,MF,Genoa,23,1987,17,15,"1,301",14.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
291,Jasmin Kurtić,si SVN,MF,Palermo,21,1989,4,2,219,2.4,1,0,1,1,0,0,0,0,0.41,0,0.41,0.41,0.41,Matches,2010-2011
292,Vitali Kutuzov,by BLR,FW,Bari,30,1980,14,13,861,9.6,1,0,1,1,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches,2010-2011
293,Zsolt Laczkó,hu HUN,DF,Sampdoria,23,1986,9,7,558,6.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
294,Simon Laner,it ITA,MF,Cagliari,26,1984,18,3,311,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
295,Davide Lanzafame,it ITA,"FW,MF",Brescia,23,1987,13,1,439,4.9,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches,2010-2011
296,Davide Lanzafame,it ITA,"FW,MF",Juventus,23,1987,3,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
297,Maurizio Lauro,it ITA,DF,Cesena,29,1981,30,23,"1,967",21.9,0,1,1,0,0,0,10,0,0,0.05,0.05,0,0.05,Matches,2010-2011
298,Ezequiel Lavezzi,ar ARG,"FW,MF",Napoli,25,1985,31,29,"2,643",29.4,6,13,19,6,0,0,8,0,0.2,0.44,0.65,0.2,0.65,Matches,2010-2011
299,Andrea Lazzari,it ITA,MF,Cagliari,25,1984,30,20,"1,835",20.4,1,5,6,1,0,0,2,0,0.05,0.25,0.29,0.05,0.29,Matches,2010-2011
300,Nicola Leali,it ITA,GK,Brescia,17,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
301,Cristian Ledesma,it ITA,MF,Lazio,27,1982,34,30,"2,674",29.7,1,8,9,1,0,0,5,2,0.03,0.27,0.3,0.03,0.3,Matches,2010-2011
302,Pablo Ledesma,ar ARG,MF,Catania,26,1984,32,25,"2,257",25.1,2,0,2,2,0,0,6,1,0.08,0,0.08,0.08,0.08,Matches,2010-2011
303,Nicola Legrottaglie,it ITA,DF,Milan,33,1976,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
304,Nicola Legrottaglie,it ITA,DF,Juventus,33,1976,5,2,214,2.4,1,0,1,1,0,0,0,0,0.42,0,0.42,0.42,0.42,Matches,2010-2011
305,Alberto Libertazzi,it ITA,FW,Juventus,18,1992,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
306,Stephan Lichtsteiner,ch SUI,"DF,MF",Lazio,26,1984,34,33,"2,917",32.4,0,2,2,0,0,0,8,0,0,0.06,0.06,0,0.06,Matches,2010-2011
307,Fabio Liverani,it ITA,MF,Palermo,34,1976,12,4,449,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
308,Adem Ljajić,rs SRB,"FW,MF",Fiorentina,18,1991,26,14,"1,380",15.3,3,4,7,1,2,3,2,0,0.2,0.26,0.46,0.07,0.33,Matches,2010-2011
309,Cristian Llama,ar ARG,MF,Catania,24,1986,15,5,485,5.4,1,4,5,1,0,0,3,0,0.19,0.74,0.93,0.19,0.93,Matches,2010-2011
310,Bogdan Lobonț,ro ROU,GK,Roma,32,1978,6,6,495,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
311,Francesco Lodi,it ITA,MF,Catania,26,1984,16,10,951,10.6,3,3,6,3,0,0,0,0,0.28,0.28,0.57,0.28,0.57,Matches,2010-2011
312,Maxi López,ar ARG,FW,Catania,26,1984,35,32,"2,798",31.1,8,1,9,7,1,1,7,1,0.26,0.03,0.29,0.23,0.26,Matches,2010-2011
313,Simone Loria,it ITA,DF,Roma,33,1976,6,2,318,3.5,2,0,2,2,0,0,0,0,0.57,0,0.57,0.57,0.57,Matches,2010-2011
314,Alessandro Lucarelli,it ITA,DF,Parma,33,1977,32,32,"2,880",32,1,1,2,1,0,0,10,1,0.03,0.03,0.06,0.03,0.06,Matches,2010-2011
315,Cristiano Lucarelli,it ITA,FW,Napoli,34,1975,9,1,230,2.6,1,0,1,1,0,0,0,0,0.39,0,0.39,0.39,0.39,Matches,2010-2011
316,Stefano Lucchini,it ITA,DF,Sampdoria,29,1980,26,26,"2,073",23,0,0,0,0,0,0,8,1,0,0,0,0,0,Matches,2010-2011
317,Luciano,br BRA,MF,Chievo,34,1975,4,3,211,2.3,0,1,1,0,0,0,0,0,0,0.43,0.43,0,0.43,Matches,2010-2011
318,Lúcio,br BRA,DF,Inter,32,1978,31,30,"2,688",29.9,1,1,2,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,Matches,2010-2011
319,Cristiano Lupatelli,it ITA,GK,Bologna,32,1978,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
