Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
489,Marc Pubill,es ESP,DF,es Atlético Madrid,22-120,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
490,Jarell Quansah,eng ENG,DF,de Leverkusen,22-262,2003,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.4,0.4,2,5,5,0,0,0,0,0,0.02,0.18,0.2,0.02,0.2,Matches
491,Eduardo Quaresma,pt POR,DF,pt Sporting CP,23-230,2002,2,2,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,Matches
492,Geovany Quenda,pt POR,"FW,MF",pt Sporting CP,18-171,2007,2,2,180,2,1,1,2,1,0,0,1,0,0.4,0.4,0.5,0.9,6,7,11,0.5,0.5,1,0.5,1,0.2,0.24,0.44,0.2,0.44,Matches
493,Domingos Quina,pt POR,MF,cy Pafos FC,25-334,1999,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
494,Musa Qurbanlı,az AZE,FW,az Qarabağ,23-188,2002,2,0,2,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,1,0,0,0,0,0,0,0,23.01,0,23.01,23.01,23.01,Matches
495,Gonçalo Ramos,pt POR,FW,fr Paris S-G,24-120,2001,2,0,52,0.6,2,0,2,2,0,0,0,0,1,1,0,1,0,1,7,3.46,0,3.46,3.46,3.46,1.75,0,1.75,1.75,1.75,Matches
496,Raphinha,br BRA,FW,es Barcelona,28-308,1996,1,1,90,1,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,8,4,11,0,0,0,0,0,0.2,0.36,0.57,0.2,0.57,Matches
497,Marcus Rashford,eng ENG,FW,es Barcelona,27-352,1997,2,2,152,1.7,2,1,3,2,0,0,0,0,0.5,0.5,0.5,0.9,9,6,13,1.18,0.59,1.78,1.18,1.78,0.28,0.27,0.55,0.28,0.55,Matches
498,Mathias Rasmussen,no NOR,MF,be Union SG,27-327,1997,2,1,114,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0,5,2,0,0,0,0,0,0.1,0.23,0.34,0.1,0.34,Matches
499,Giacomo Raspadori,it ITA,"MF,FW",es Atlético Madrid,25-242,2000,2,2,106,1.2,1,1,2,1,0,0,0,0,0.6,0.6,0.1,0.7,3,9,8,0.85,0.85,1.7,0.85,1.7,0.52,0.07,0.6,0.52,0.6,Matches
500,David Raya,es ESP,GK,eng Arsenal,30-033,1995,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
501,Youri Regeer,nl NED,MF,nl Ajax,22-061,2003,2,2,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,Matches
502,Alejandro Rego,es ESP,MF,es Athletic Club,22-129,2003,2,1,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,Matches
503,Tijjani Reijnders,nl NED,MF,eng Manchester City,27-081,1998,2,2,169,1.9,0,1,1,0,0,0,0,0,0.9,0.9,0.6,1.5,6,9,13,0,0.53,0.53,0,0.53,0.51,0.3,0.8,0.51,0.8,Matches
504,Matheus Reis,br BRA,DF,pt Sporting CP,30-242,1995,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.11,0.11,0,0.11,Matches
505,Panagiotis Retsos,gr GRE,DF,gr Olympiacos,27-070,1998,2,2,175,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,2,13,1,0,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
506,Ricardinho,br BRA,FW,kz Qaırat Almaty,24-178,2001,2,0,21,0.2,0,1,1,0,0,0,0,0,0,0,0.1,0.1,0,0,2,0,4.29,4.29,0,4.29,0,0.44,0.44,0,0.44,Matches
507,Declan Rice,eng ENG,MF,eng Arsenal,26-277,1999,2,1,123,1.4,0,0,0,0,0,0,2,0,0,0,0.3,0.3,3,9,2,0,0,0,0,0,0,0.19,0.19,0,0.19,Matches
508,Richarlison,br BRA,FW,eng Tottenham,28-161,1997,2,2,166,1.8,0,0,0,0,0,0,1,0,0.7,0.7,0,0.7,0,0,3,0,0,0,0,0,0.38,0,0.38,0.38,0.38,Matches
509,Magnus Riisnæs,no NOR,DF,no Bodø/Glimt,20-348,2004,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
510,Richard Ríos,co COL,MF,pt Benfica,25-138,2000,2,2,154,1.7,0,0,0,0,0,0,1,0,0.3,0.3,0,0.4,1,10,2,0,0,0,0,0,0.2,0.02,0.22,0.2,0.22,Matches
511,Robert,br BRA,MF,dk FC Copenhagen,20-188,2005,2,1,57,0.6,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,2,0,5,1.58,0,1.58,1.58,1.58,0.45,0.42,0.87,0.45,0.87,Matches
512,Andrew Robertson,sct SCO,DF,eng Liverpool,31-221,1994,1,1,85,0.9,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,1,6,3,1.06,0,1.06,1.06,1.06,0.11,0,0.11,0.11,0.11,Matches
513,Rodinei,br BRA,DF,gr Olympiacos,33-262,1992,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0.5,0.5,4,8,5,0,0,0,0,0,0,0.72,0.72,0,0.72,Matches
514,Rodri,es ESP,MF,eng Manchester City,29-118,1996,2,2,119,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,22,1,0,0,0,0,0,0.06,0.13,0.19,0.06,0.19,Matches
515,Pedro Rodrigues,pt POR,MF,cy Pafos FC,28-151,1997,2,2,180,2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0,4,2,0,0,0,0,0,0.03,0.08,0.11,0.03,0.11,Matches
516,Kevin Rodríguez,ec ECU,FW,be Union SG,25-228,2000,2,2,159,1.8,0,1,1,0,0,0,0,0,0.6,0.6,1,1.6,7,1,11,0,0.57,0.57,0,0.57,0.32,0.56,0.88,0.32,0.88,Matches
517,Rodrygo,br BRA,FW,es Real Madrid,24-282,2001,2,1,83,0.9,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,15,3,22,0,1.08,1.08,0,1.08,0.23,0.77,1,0.23,1,Matches
518,Cristian Romero,ar ARG,DF,eng Tottenham,27-174,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
519,Zaid Romero,ar ARG,DF,be Club Brugge,25-307,1999,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
520,Marten de Roon,nl NED,"MF,DF",it Atalanta,34-203,1991,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
521,Daniele Rugani,it ITA,DF,it Juventus,31-081,1994,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
522,Matteo Ruggeri,it ITA,DF,es Atlético Madrid,23-099,2002,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,Matches
523,Fabián Ruiz Peña,es ESP,MF,fr Paris S-G,29-198,1996,2,2,125,1.4,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.6,1,8,5,0,0.72,0.72,0,0.72,0.11,0.32,0.42,0.11,0.42,Matches
524,Gerónimo Rulli,ar ARG,GK,fr Marseille,33-151,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
525,Julian Ryerson,no NOR,DF,de Dortmund,27-335,1997,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,11,9,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
526,Kyriani Sabbe,be BEL,DF,be Club Brugge,20-270,2005,2,2,177,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,7,10,5,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
527,Marcel Sabitzer,at AUT,MF,de Dortmund,31-215,1994,2,2,180,2,0,2,2,0,0,0,0,0,0.1,0.1,0.4,0.5,1,10,2,0,1,1,0,1,0.04,0.2,0.24,0.04,0.24,Matches
528,Michal Sadílek,cz CZE,MF,cz Slavia Prague,26-140,1999,2,2,134,1.5,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,3,11,0,0,0,0,0,0.02,0.08,0.1,0.02,0.1,Matches
529,Adilet Sadybekov,kz KAZ,MF,kz Qaırat Almaty,23-145,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
530,Ismael Saibari,ma MAR,"FW,MF",nl PSV Eindhoven,24-263,2001,2,2,163,1.8,1,0,1,1,0,0,1,0,1.7,1.7,0,1.7,5,6,11,0.55,0,0.55,0.55,0.55,0.96,0.01,0.96,0.96,0.96,Matches
531,Bukayo Saka,eng ENG,FW,eng Arsenal,24-043,2001,1,0,18,0.2,1,0,1,1,0,0,0,0,0.3,0.3,0.5,0.8,1,2,4,5,0,5,5,5,1.28,2.48,3.76,1.28,3.76,Matches
532,Mohamed Salah,eg EGY,FW,eng Liverpool,33-125,1992,2,1,119,1.3,1,1,2,1,0,0,0,0,0.9,0.9,1.1,2,4,5,20,0.76,0.76,1.51,0.76,1.51,0.7,0.84,1.54,0.7,1.54,Matches
533,Anass Salah-Eddine,nl NED,DF,nl PSV Eindhoven,23-273,2002,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,3,10,8,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
534,William Saliba,fr FRA,DF,eng Arsenal,24-208,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
535,Mohammed Salisu,gh GHA,DF,fr Monaco,26-184,1999,1,1,82,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,2,1,0,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
536,Roland Sallai,hu HUN,"DF,FW",tr Galatasaray,28-149,1997,2,1,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,Matches
537,Lazar Samardzic,rs SRB,"FW,MF",it Atalanta,23-236,2002,2,0,75,0.8,1,0,1,0,1,1,0,0,0.8,0,0.1,0.1,1,5,3,1.2,0,1.2,0,0,0.97,0.11,1.08,0.03,0.14,Matches
538,Oihan Sancet,es ESP,MF,es Athletic Club,25-176,2000,1,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.1,4,3,4,0,0,0,0,0,0.04,0.09,0.13,0.04,0.13,Matches
539,Davinson Sánchez,co COL,DF,tr Galatasaray,29-128,1996,2,2,180,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,6,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
540,Ibon Sánchez,es ESP,FW,es Athletic Club,21-224,2004,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.33,0,0.33,0.33,0.33,Matches
541,Robert Sánchez,es ESP,GK,eng Chelsea,27-334,1997,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
542,Cisse Sandra,be BEL,MF,be Club Brugge,21-306,2003,1,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
543,Leroy Sané,de GER,FW,tr Galatasaray,29-280,1996,1,1,66,0.7,0,1,1,0,0,0,0,0,0,0,0.2,0.2,2,4,8,0,1.36,1.36,0,1.36,0.03,0.31,0.34,0.03,0.34,Matches
544,Maroan Sannadi,ma MAR,FW,es Athletic Club,24-259,2001,1,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches
545,Alisson Santos,br BRA,FW,pt Sporting CP,23-021,2002,2,0,54,0.6,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,5,2,8,1.67,0,1.67,1.67,1.67,0.17,0.05,0.22,0.17,0.22,Matches
546,Andrey Santos,br BRA,MF,eng Chelsea,21-168,2004,1,0,23,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
547,Kauã Santos,br BRA,GK,de Eint Frankfurt,22-190,2003,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
548,Gabriel Sara,br BRA,MF,tr Galatasaray,26-114,1999,2,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,3,1,0,0,0,0,0,0.03,0.12,0.15,0.03,0.15,Matches
549,Dastan Satpayev,kz KAZ,FW,kz Qaırat Almaty,17-067,2008,2,2,169,1.9,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,2,0,4,0,0,0,0,0,0.25,0.04,0.29,0.25,0.29,Matches
550,Sávio,br BRA,MF,eng Manchester City,21-191,2004,2,0,52,0.6,0,0,0,0,0,0,1,0,0,0,0.1,0.1,6,3,8,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
551,Giorgio Scalvini,it ITA,DF,it Atalanta,21-311,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
552,Fabian Schär,ch SUI,DF,eng Newcastle Utd,33-302,1991,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
553,Kjell Scherpen,nl NED,GK,be Union SG,25-268,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
554,Patrik Schick,cz CZE,FW,de Leverkusen,29-267,1996,1,1,90,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0,0,4,0,0,0,0,0,0.36,0.03,0.38,0.36,0.38,Matches
555,Andreas Schjelderup,no NOR,FW,pt Benfica,21-139,2004,2,1,83,0.9,0,0,0,0,0,0,0,0,0,0,0.2,0.2,8,6,13,0,0,0,0,0,0.02,0.21,0.23,0.02,0.23,Matches
556,Nico Schlotterbeck,de GER,DF,de Dortmund,25-321,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
557,Rob Schoofs,be BEL,FW,be Union SG,31-209,1994,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
558,Jerdy Schouten,nl NED,MF,nl PSV Eindhoven,28-279,1997,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
559,Ivan Schranz,sk SVK,"MF,FW",cz Slavia Prague,32-035,1993,2,0,46,0.5,0,0,0,0,0,0,1,0,0.6,0.6,0,0.6,0,1,4,0,0,0,0,0,1.24,0,1.24,1.24,1.24,Matches
560,Lorenzo Scipioni,ar ARG,MF,gr Olympiacos,20-328,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches
561,Ken Sema,se SWE,"MF,DF",cy Pafos FC,32-018,1993,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
562,Nicolás Serrano,es ESP,"MF,FW",es Athletic Club,22-227,2003,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,Matches
563,Joaquin Seys,be BEL,DF,be Club Brugge,20-204,2005,2,1,120,1.3,0,1,1,0,0,0,0,0,0,0,0.4,0.4,3,10,3,0,0.75,0.75,0,0.75,0,0.33,0.33,0,0.33,Matches
564,António Silva,pt POR,DF,pt Benfica,21-353,2003,2,2,162,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
565,Bernardo Silva,pt POR,MF,eng Manchester City,31-069,1994,2,2,180,2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,7,23,0,0,0,0,0,0.04,0.12,0.15,0.04,0.15,Matches
566,Bruno Felipe Souza da Silva,br BRA,DF,cy Pafos FC,31-145,1994,1,1,25,0.3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
567,Caio Henrique Oliveira Silva,br BRA,DF,fr Monaco,28-079,1997,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,Matches
568,Fábio Silva,pt POR,FW,de Dortmund,23-091,2002,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
569,Matheus Silva,br BRA,DF,az Qarabağ,28-015,1997,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0.2,0.2,2,4,5,0,0,0,0,0,0.01,0.08,0.08,0.01,0.08,Matches
570,Rui Silva,pt POR,GK,pt Sporting CP,31-253,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
571,Giuliano Simeone,ar ARG,MF,es Atlético Madrid,22-304,2002,2,2,164,1.8,1,0,1,1,0,0,0,0,0.3,0.3,0.8,1.1,9,7,26,0.55,0,0.55,0.55,0.55,0.16,0.44,0.6,0.16,0.6,Matches
572,João Simões,pt POR,MF,pt Sporting CP,18-285,2007,1,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
573,Unai Simón,es ESP,GK,es Athletic Club,28-129,1997,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
574,Xavi Simons,nl NED,"FW,MF",eng Tottenham,22-180,2003,2,1,107,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0,0.2,3,9,3,0,0,0,0,0,0.1,0.04,0.14,0.1,0.14,Matches
575,Wilfried Singo,ci CIV,DF,tr Galatasaray,24-297,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0.1,1,5,0,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
576,Fredrik Sjøvold,no NOR,DF,no Bodø/Glimt,22-062,2003,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.3,0.3,2,4,5,0,0,0,0,0,0,0.15,0.15,0,0.15,Matches
577,Ellyes Skhiri,tn TUN,MF,de Eint Frankfurt,30-161,1995,2,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,3,0,0,0,0,0,0,0,0.1,0.1,0,0.1,Matches
578,Yann Sommer,ch SUI,GK,it Inter,36-305,1988,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
579,Yegor Sorokin,ru RUS,DF,kz Qaırat Almaty,29-348,1995,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,5,0,0,0,0,0,0,0,0.1,0.1,0,0.1,Matches
580,Djed Spence,eng ENG,DF,eng Tottenham,25-070,2000,2,2,149,1.7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
581,Jorne Spileers,be BEL,DF,be Club Brugge,20-270,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
582,Leonardo Spinazzola,it ITA,DF,it Napoli,32-207,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches
583,Jindřich Staněk,cz CZE,GK,cz Slavia Prague,29-174,1996,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
584,Josip Stanišić,hr CRO,DF,de Bayern Munich,25-199,2000,1,1,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
585,Aleksandar Stanković,rs SRB,MF,be Club Brugge,20-076,2005,2,2,180,2,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,1,10,3,0,0,0,0,0,0.14,0.01,0.15,0.14,0.15,Matches
586,Jug Stanojev,rs SRB,"MF,DF",kz Qaırat Almaty,26-081,1999,2,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,Matches
587,John Stones,eng ENG,DF,eng Manchester City,31-143,1994,1,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,Matches
588,Gabriel Strefezza,br BRA,FW,gr Olympiacos,28-183,1997,2,1,50,0.6,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
589,Petar Sucic,hr CRO,MF,it Inter,21-358,2003,2,1,94,1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,4,4,6,0,0,0,0,0,0.27,0.22,0.49,0.27,0.49,Matches
590,Heorhiy Sudakov,ua UKR,"MF,FW",pt Benfica,23-047,2002,2,2,166,1.8,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,6,12,12,0,0.54,0.54,0,0.54,0.06,0.18,0.23,0.06,0.23,Matches
591,Niklas Süle,de GER,DF,de Dortmund,30-045,1995,1,1,69,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,4,0,0,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
592,Kamaldeen Sulemana,gh GHA,FW,it Atalanta,23-245,2002,1,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,3,6,0,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches
593,Ivan Šunjić,ba BIH,MF,cy Pafos FC,29-009,1996,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Matches
594,Josip Šutalo,hr CRO,DF,nl Ajax,25-232,2000,2,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,3,0,0,0,0,0,0,0,0.33,0.33,0,0.33,Matches
595,Junnosuke Suzuki,jp JPN,DF,dk FC Copenhagen,22-098,2003,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
596,Daniel Svensson,se SWE,DF,de Dortmund,23-248,2002,2,2,180,2,1,0,1,1,0,0,0,0,0.3,0.3,0,0.3,2,1,5,0.5,0,0.5,0.5,0.5,0.16,0,0.16,0.16,0.16,Matches
597,Ross Sykes,eng ENG,DF,be Union SG,26-206,1999,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
598,Wojciech Szczęsny,pl POL,GK,es Barcelona,35-183,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
599,Dominik Szoboszlai,hu HUN,"MF,DF",eng Liverpool,24-358,2000,2,2,180,2,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,11,14,15,0,0.5,0.5,0,0.5,0.09,0.09,0.19,0.09,0.19,Matches
600,Alexander Sørloth,no NOR,FW,es Atlético Madrid,29-317,1995,1,0,30,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,1,0,1,0,0,0,0,0,0.52,0,0.52,0.52,0.52,Matches
601,Jonathan Tah,de GER,DF,de Bayern Munich,29-249,1996,2,1,63,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,Matches
602,Erkin Tapalov,kz KAZ,DF,kz Qaırat Almaty,32-045,1993,2,2,133,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,2,3,3,0,0,0,0,0,0,0.1,0.1,0,0.1,Matches
603,Axel Tapé,fr FRA,DF,de Leverkusen,18-069,2007,1,1,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,Matches
604,Edmond Tapsoba,bf BFA,DF,de Leverkusen,26-258,1999,2,2,180,2,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,3,16,1,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
605,Mehdi Taremi,ir IRN,"FW,MF",gr Olympiacos,33-092,1992,2,0,74,0.8,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,0,0,5,0,0,0,0,0,0.41,0.08,0.48,0.41,0.48,Matches
606,Kenneth Taylor,nl NED,MF,nl Ajax,23-155,2002,2,2,152,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,11,8,0,0,0,0,0,0.18,0.04,0.22,0.18,0.22,Matches
607,Aurélien Tchouaméni,fr FRA,MF,es Real Madrid,25-264,2000,2,2,169,1.9,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,21,1,0,0,0,0,0,0.01,0.11,0.12,0.01,0.12,Matches
608,Arnau Tenas,es ESP,GK,es Villarreal,24-141,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
609,Jordan Teze,nl NED,MF,fr Monaco,26-018,1999,1,1,90,1,1,0,1,1,0,0,0,0,0.1,0.1,0.4,0.5,0,5,1,1,0,1,1,1,0.09,0.4,0.49,0.09,0.49,Matches
610,Arthur Theate,be BEL,DF,de Eint Frankfurt,25-146,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,Matches
611,Malick Thiaw,de GER,DF,eng Newcastle Utd,24-071,2001,2,1,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,5,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
612,Khéphren Thuram,fr FRA,MF,it Juventus,24-206,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,3,2,0,0,0,0,0,0.01,0.1,0.11,0.01,0.11,Matches
613,Marcus Thuram,fr FRA,FW,it Inter,28-073,1997,2,2,152,1.7,2,1,3,2,0,0,1,0,0.8,0.8,0.5,1.3,7,1,19,1.18,0.59,1.78,1.18,1.78,0.47,0.33,0.8,0.47,0.8,Matches
614,Guus Til,nl NED,"FW,MF",nl PSV Eindhoven,27-300,1997,2,1,135,1.5,0,1,1,0,0,0,1,0,0,0,1,1,2,3,10,0,0.67,0.67,0,0.67,0.03,0.65,0.68,0.03,0.68,Matches
